graph_id,graph_label,node_id,degree,pagerank
290,1,8,4,0.04042
290,1,9,5,0.045381
290,1,10,5,0.045381
290,1,11,4,0.04042
290,1,12,5,0.045381
290,1,13,5,0.045381
290,1,14,19,0.157597
290,1,15,5,0.045381
290,1,16,5,0.045381
290,1,17,5,0.045381
290,1,18,5,0.045381
290,1,19,5,0.045381
291,1,0,7,0.125
291,1,1,7,0.125
291,1,2,7,0.125
291,1,3,7,0.125
291,1,4,7,0.125
291,1,5,7,0.125
291,1,6,7,0.125
291,1,7,7,0.125
292,1,0,21,0.045455
292,1,1,21,0.045455
292,1,2,21,0.045455
292,1,3,21,0.045455
292,1,4,21,0.045455
292,1,5,21,0.045455
292,1,6,21,0.045455
292,1,7,21,0.045455
292,1,8,21,0.045455
292,1,9,21,0.045455
292,1,10,21,0.045455
292,1,11,21,0.045455
292,1,12,21,0.045455
292,1,13,21,0.045455
292,1,14,21,0.045455
292,1,15,21,0.045455
292,1,16,21,0.045455
292,1,17,21,0.045455
292,1,18,21,0.045455
292,1,19,21,0.045455
292,1,20,21,0.045455
292,1,21,21,0.045455
293,1,0,6,0.091607
293,1,1,4,0.073986
293,1,2,6,0.091607
293,1,3,6,0.091607
293,1,4,6,0.091607
293,1,5,6,0.091607
293,1,6,4,0.073986
293,1,7,4,0.073986
293,1,8,6,0.091607
293,1,9,4,0.073986
293,1,10,10,0.154411
294,1,0,3,0.038643
294,1,1,3,0.038643
294,1,2,6,0.056825
294,1,3,6,0.056825
294,1,4,5,0.052099
294,1,5,5,0.052099
294,1,6,6,0.056825
294,1,7,5,0.052099
294,1,8,6,0.056825
294,1,9,5,0.052099
294,1,10,3,0.038643
294,1,11,17,0.166697
294,1,12,6,0.056825
294,1,13,3,0.038643
294,1,14,3,0.038643
294,1,15,3,0.038643
294,1,16,5,0.052099
294,1,17,6,0.056825
295,1,0,4,0.067374
295,1,1,5,0.075957
295,1,2,4,0.067374
295,1,3,3,0.056445
295,1,4,3,0.056445
295,1,5,5,0.075957
295,1,6,3,0.056445
295,1,7,5,0.075957
295,1,8,4,0.067374
295,1,9,12,0.181386
295,1,10,5,0.075957
295,1,11,4,0.067374
295,1,12,5,0.075957
296,1,0,6,0.142857
296,1,1,6,0.142857
296,1,2,6,0.142857
296,1,3,6,0.142857
296,1,4,6,0.142857
296,1,5,6,0.142857
296,1,6,6,0.142857
297,1,0,8,0.111111
297,1,1,8,0.111111
297,1,2,8,0.111111
297,1,3,8,0.111111
297,1,4,8,0.111111
297,1,5,8,0.111111
297,1,6,8,0.111111
297,1,7,8,0.111111
297,1,8,8,0.111111
298,1,0,27,0.050666
298,1,1,17,0.033206
298,1,2,27,0.050666
298,1,3,9,0.023259
298,1,4,9,0.01963
298,1,5,6,0.017759
298,1,6,16,0.032181
298,1,7,32,0.062984
298,1,8,11,0.022927
298,1,9,6,0.017759
298,1,10,12,0.024628
298,1,11,16,0.032181
298,1,12,14,0.027642
298,1,13,11,0.022927
298,1,14,14,0.027642
298,1,15,6,0.017759
298,1,16,15,0.029975
298,1,17,27,0.050666
298,1,18,12,0.024628
298,1,19,9,0.01963
298,1,20,14,0.027642
298,1,21,14,0.027642
298,1,22,11,0.022927
298,1,23,14,0.027642
298,1,24,9,0.01963
298,1,25,14,0.027642
298,1,26,32,0.062984
298,1,27,12,0.024628
298,1,28,14,0.027642
298,1,29,6,0.017759
298,1,30,27,0.050666
298,1,31,14,0.027642
298,1,32,13,0.026834
299,1,0,5,0.097048
299,1,1,5,0.097048
299,1,2,4,0.086031
299,1,3,4,0.086031
299,1,4,4,0.086031
299,1,5,5,0.097048
299,1,6,5,0.097048
299,1,7,5,0.097048
299,1,8,9,0.170632
299,1,9,4,0.086031
300,1,0,7,0.125
300,1,1,7,0.125
300,1,2,7,0.125
300,1,3,7,0.125
300,1,4,7,0.125
300,1,5,7,0.125
300,1,6,7,0.125
300,1,7,7,0.125
301,1,0,3,0.083736
301,1,1,5,0.112977
301,1,2,3,0.083736
301,1,3,5,0.112977
301,1,4,5,0.112977
301,1,5,8,0.183907
301,1,6,3,0.083736
301,1,7,5,0.112977
301,1,8,5,0.112977
302,1,0,9,0.05787
302,1,1,8,0.053467
302,1,2,16,0.097929
302,1,3,9,0.05787
302,1,4,8,0.052444
302,1,5,9,0.05787
302,1,6,8,0.053467
302,1,7,8,0.052444
302,1,8,8,0.053467
302,1,9,8,0.053467
302,1,10,8,0.053467
302,1,11,8,0.053467
302,1,12,13,0.081118
302,1,13,8,0.053467
302,1,14,8,0.052444
302,1,15,9,0.05787
302,1,16,9,0.05787
303,1,0,6,0.142857
303,1,1,6,0.142857
303,1,2,6,0.142857
303,1,3,6,0.142857
303,1,4,6,0.142857
303,1,5,6,0.142857
303,1,6,6,0.142857
304,1,0,6,0.142857
304,1,1,6,0.142857
304,1,2,6,0.142857
304,1,3,6,0.142857
304,1,4,6,0.142857
304,1,5,6,0.142857
304,1,6,6,0.142857
305,1,0,6,0.142857
305,1,1,6,0.142857
305,1,2,6,0.142857
305,1,3,6,0.142857
305,1,4,6,0.142857
305,1,5,6,0.142857
305,1,6,6,0.142857
306,1,0,6,0.142857
306,1,1,6,0.142857
306,1,2,6,0.142857
306,1,3,6,0.142857
306,1,4,6,0.142857
306,1,5,6,0.142857
306,1,6,6,0.142857
307,1,0,6,0.142857
307,1,1,6,0.142857
307,1,2,6,0.142857
307,1,3,6,0.142857
307,1,4,6,0.142857
307,1,5,6,0.142857
307,1,6,6,0.142857
308,1,0,7,0.125
308,1,1,7,0.125
308,1,2,7,0.125
308,1,3,7,0.125
308,1,4,7,0.125
308,1,5,7,0.125
308,1,6,7,0.125
308,1,7,7,0.125
309,1,0,6,0.142857
309,1,1,6,0.142857
309,1,2,6,0.142857
309,1,3,6,0.142857
309,1,4,6,0.142857
309,1,5,6,0.142857
309,1,6,6,0.142857
310,1,0,5,0.097048
310,1,1,5,0.097048
310,1,2,4,0.086031
310,1,3,5,0.097048
310,1,4,4,0.086031
310,1,5,4,0.086031
310,1,6,5,0.097048
310,1,7,9,0.170632
310,1,8,5,0.097048
310,1,9,4,0.086031
311,1,0,3,0.092774
311,1,1,3,0.089678
311,1,2,8,0.22122
311,1,3,5,0.141746
311,1,4,3,0.092774
311,1,5,3,0.089678
311,1,6,3,0.089678
311,1,7,3,0.092774
311,1,8,3,0.089678
312,1,0,7,0.125
312,1,1,7,0.125
312,1,2,7,0.125
312,1,3,7,0.125
312,1,4,7,0.125
312,1,5,7,0.125
312,1,6,7,0.125
312,1,7,7,0.125
313,1,0,6,0.091607
313,1,1,4,0.073986
313,1,2,6,0.091607
313,1,3,4,0.073986
313,1,4,4,0.073986
313,1,5,6,0.091607
313,1,6,6,0.091607
313,1,7,10,0.154411
313,1,8,6,0.091607
313,1,9,6,0.091607
313,1,10,4,0.073986
314,1,0,6,0.142857
314,1,1,6,0.142857
314,1,2,6,0.142857
314,1,3,6,0.142857
314,1,4,6,0.142857
314,1,5,6,0.142857
314,1,6,6,0.142857
315,1,0,19,0.05
315,1,1,19,0.05
315,1,2,19,0.05
315,1,3,19,0.05
315,1,4,19,0.05
315,1,5,19,0.05
315,1,6,19,0.05
315,1,7,19,0.05
315,1,8,19,0.05
315,1,9,19,0.05
315,1,10,19,0.05
315,1,11,19,0.05
315,1,12,19,0.05
315,1,13,19,0.05
315,1,14,19,0.05
315,1,15,19,0.05
315,1,16,19,0.05
315,1,17,19,0.05
315,1,18,19,0.05
315,1,19,19,0.05
316,1,0,13,0.071429
316,1,1,13,0.071429
316,1,2,13,0.071429
316,1,3,13,0.071429
316,1,4,13,0.071429
316,1,5,13,0.071429
316,1,6,13,0.071429
316,1,7,13,0.071429
316,1,8,13,0.071429
316,1,9,13,0.071429
316,1,10,13,0.071429
316,1,11,13,0.071429
316,1,12,13,0.071429
316,1,13,13,0.071429
317,1,0,6,0.025786
317,1,1,15,0.041671
317,1,2,15,0.041671
317,1,3,10,0.032282
317,1,4,21,0.059049
317,1,5,6,0.025786
317,1,6,16,0.044419
317,1,7,6,0.025786
317,1,8,6,0.025786
317,1,9,11,0.031874
317,1,10,26,0.077282
317,1,11,13,0.045694
317,1,12,11,0.031874
317,1,13,8,0.027403
317,1,14,15,0.041671
317,1,15,12,0.034236
317,1,16,12,0.034236
317,1,17,8,0.027403
317,1,18,8,0.027403
317,1,19,15,0.041671
317,1,20,6,0.025786
317,1,21,16,0.044419
317,1,22,15,0.041671
317,1,23,8,0.027403
317,1,24,12,0.034236
317,1,25,11,0.031874
317,1,26,18,0.051629
318,1,0,9,0.1
318,1,1,9,0.1
318,1,2,9,0.1
318,1,3,9,0.1
318,1,4,9,0.1
318,1,5,9,0.1
318,1,6,9,0.1
318,1,7,9,0.1
318,1,8,9,0.1
318,1,9,9,0.1
319,1,0,4,0.121443
319,1,1,3,0.101879
319,1,2,3,0.101879
319,1,3,7,0.20859
319,1,4,4,0.121443
319,1,5,4,0.121443
319,1,6,4,0.121443
319,1,7,3,0.101879
320,1,0,4,0.078965
320,1,1,4,0.080273
320,1,2,4,0.078965
320,1,3,4,0.078965
320,1,4,4,0.080273
320,1,5,4,0.078965
320,1,6,9,0.165002
320,1,7,4,0.080273
320,1,8,9,0.165002
320,1,9,6,0.113318
321,1,0,7,0.125
321,1,1,7,0.125
321,1,2,7,0.125
321,1,3,7,0.125
321,1,4,7,0.125
321,1,5,7,0.125
321,1,6,7,0.125
321,1,7,7,0.125
322,1,0,4,0.052432
322,1,1,4,0.052432
322,1,2,6,0.063234
322,1,3,4,0.04619
322,1,4,14,0.147157
322,1,5,4,0.052432
322,1,6,10,0.10271
322,1,7,4,0.04619
322,1,8,4,0.052432
322,1,9,4,0.04619
322,1,10,6,0.063234
322,1,11,4,0.04619
322,1,12,10,0.10271
322,1,13,6,0.063234
322,1,14,6,0.063234
323,1,0,4,0.086031
323,1,1,5,0.097048
323,1,2,9,0.170632
323,1,3,5,0.097048
323,1,4,5,0.097048
323,1,5,5,0.097048
323,1,6,4,0.086031
323,1,7,5,0.097048
323,1,8,4,0.086031
323,1,9,4,0.086031
324,1,0,5,0.097048
324,1,1,5,0.097048
324,1,2,4,0.086031
324,1,3,4,0.086031
324,1,4,5,0.097048
324,1,5,9,0.170632
324,1,6,5,0.097048
324,1,7,5,0.097048
324,1,8,4,0.086031
324,1,9,4,0.086031
325,1,0,3,0.101879
325,1,1,4,0.121443
325,1,2,3,0.101879
325,1,3,7,0.20859
325,1,4,4,0.121443
325,1,5,4,0.121443
325,1,6,4,0.121443
325,1,7,3,0.101879
326,1,0,8,0.111111
326,1,1,8,0.111111
326,1,2,8,0.111111
326,1,3,8,0.111111
326,1,4,8,0.111111
326,1,5,8,0.111111
326,1,6,8,0.111111
326,1,7,8,0.111111
326,1,8,8,0.111111
327,1,0,6,0.067613
327,1,1,6,0.067613
327,1,2,3,0.045784
327,1,3,6,0.067613
327,1,4,5,0.063726
327,1,5,4,0.052315
327,1,6,6,0.067613
327,1,7,3,0.045784
327,1,8,4,0.052315
327,1,9,14,0.161162
327,1,10,6,0.067613
327,1,11,5,0.063726
327,1,12,6,0.067613
327,1,13,3,0.045784
327,1,14,5,0.063726
328,1,0,6,0.045075
328,1,1,4,0.035397
328,1,2,4,0.036649
328,1,3,4,0.035397
328,1,4,22,0.173968
328,1,5,7,0.058404
328,1,6,2,0.023069
328,1,7,3,0.030686
328,1,8,4,0.036649
328,1,9,6,0.045075
328,1,10,3,0.030686
328,1,11,4,0.036649
328,1,12,6,0.045075
328,1,13,4,0.035397
328,1,14,2,0.023069
328,1,15,4,0.035397
328,1,16,3,0.030686
328,1,17,4,0.036649
328,1,18,4,0.035397
328,1,19,6,0.045075
328,1,20,6,0.045075
328,1,21,6,0.045075
328,1,22,4,0.035397
329,1,0,9,0.148571
329,1,1,5,0.087857
329,1,2,5,0.087857
329,1,3,5,0.087857
329,1,4,5,0.087857
329,1,5,5,0.087857
329,1,6,5,0.087857
329,1,7,5,0.087857
329,1,8,5,0.087857
329,1,9,9,0.148571
330,1,0,8,0.029901
330,1,1,28,0.092829
330,1,2,9,0.031501
330,1,3,28,0.092829
330,1,4,8,0.029901
330,1,5,5,0.022221
330,1,6,8,0.029901
330,1,7,8,0.029901
330,1,8,9,0.031501
330,1,9,5,0.022221
330,1,10,9,0.031543
330,1,11,9,0.031501
330,1,12,8,0.029901
330,1,13,5,0.022221
330,1,14,9,0.031543
330,1,15,9,0.031543
330,1,16,9,0.031543
330,1,17,8,0.029901
330,1,18,10,0.034438
330,1,19,5,0.022221
330,1,20,10,0.034438
330,1,21,9,0.031501
330,1,22,11,0.037469
330,1,23,9,0.031543
330,1,24,8,0.029901
330,1,25,9,0.031543
330,1,26,9,0.031543
330,1,27,9,0.031501
330,1,28,9,0.031501
331,1,0,3,0.060134
331,1,1,8,0.1233
331,1,2,11,0.174175
331,1,3,4,0.067895
331,1,4,3,0.060134
331,1,5,4,0.067895
331,1,6,5,0.07961
331,1,7,5,0.07961
331,1,8,4,0.067895
331,1,9,3,0.060134
331,1,10,5,0.07961
331,1,11,5,0.07961
332,1,0,4,0.023503
332,1,1,2,0.014812
332,1,2,3,0.019696
332,1,3,3,0.019696
332,1,4,4,0.023409
332,1,5,2,0.014812
332,1,6,4,0.022956
332,1,7,2,0.014812
332,1,8,3,0.019696
332,1,9,7,0.030775
332,1,10,3,0.019696
332,1,11,3,0.019696
332,1,12,2,0.014812
332,1,13,4,0.022956
332,1,14,3,0.018459
332,1,15,4,0.023503
332,1,16,2,0.014812
332,1,17,6,0.033101
332,1,18,3,0.019696
332,1,19,2,0.014812
332,1,20,7,0.030775
332,1,21,2,0.014812
332,1,22,7,0.030775
332,1,23,7,0.030775
332,1,24,4,0.023503
332,1,25,7,0.030775
332,1,26,3,0.019696
332,1,27,7,0.030775
332,1,28,4,0.022956
332,1,29,2,0.014812
332,1,30,4,0.023409
332,1,31,37,0.197934
332,1,32,2,0.014812
332,1,33,4,0.023503
332,1,34,7,0.030775
332,1,35,2,0.014812
332,1,36,3,0.019696
332,1,37,3,0.019696
333,1,0,4,0.030361
333,1,1,4,0.030361
333,1,2,5,0.034177
333,1,3,4,0.030361
333,1,4,26,0.165342
333,1,5,6,0.037184
333,1,6,4,0.030361
333,1,7,6,0.037184
333,1,8,3,0.025446
333,1,9,4,0.030361
333,1,10,6,0.037184
333,1,11,4,0.030361
333,1,12,5,0.034177
333,1,13,6,0.037184
333,1,14,5,0.034177
333,1,15,4,0.030361
333,1,16,4,0.030361
333,1,17,4,0.030361
333,1,18,6,0.037184
333,1,19,5,0.034177
333,1,20,6,0.037184
333,1,21,3,0.025446
333,1,22,4,0.030361
333,1,23,4,0.030361
333,1,24,3,0.025446
333,1,25,5,0.034177
333,1,26,4,0.030361
334,1,0,4,0.051063
334,1,1,13,0.118156
334,1,2,9,0.075288
334,1,3,9,0.075288
334,1,4,9,0.075288
334,1,5,4,0.051063
334,1,6,9,0.075288
334,1,7,4,0.051063
334,1,8,4,0.051063
334,1,9,9,0.075288
334,1,10,9,0.075288
334,1,11,9,0.075288
334,1,12,9,0.075288
334,1,13,9,0.075288
335,1,0,6,0.142857
335,1,1,6,0.142857
335,1,2,6,0.142857
335,1,3,6,0.142857
335,1,4,6,0.142857
335,1,5,6,0.142857
335,1,6,6,0.142857
336,1,0,19,0.035682
336,1,1,9,0.029085
336,1,2,19,0.035682
336,1,3,9,0.029085
336,1,4,19,0.035682
336,1,5,9,0.029085
336,1,6,19,0.035682
336,1,7,19,0.035682
336,1,8,19,0.035682
336,1,9,19,0.035682
336,1,10,19,0.035682
336,1,11,19,0.035682
336,1,12,19,0.035682
336,1,13,19,0.035682
336,1,14,9,0.029085
336,1,15,19,0.035682
336,1,16,9,0.029085
336,1,17,9,0.029085
336,1,18,9,0.029085
336,1,19,19,0.035682
336,1,20,19,0.035682
336,1,21,19,0.035682
336,1,22,19,0.035682
336,1,23,19,0.035682
336,1,24,9,0.029085
336,1,25,28,0.060283
336,1,26,19,0.035682
336,1,27,19,0.035682
336,1,28,9,0.029085
337,1,0,7,0.09602
337,1,1,3,0.060405
337,1,2,3,0.060405
337,1,3,7,0.09602
337,1,4,7,0.09602
337,1,5,10,0.146646
337,1,6,7,0.09602
337,1,7,7,0.09602
337,1,8,7,0.09602
337,1,9,7,0.09602
337,1,10,3,0.060405
338,1,0,6,0.142857
338,1,1,6,0.142857
338,1,2,6,0.142857
338,1,3,6,0.142857
338,1,4,6,0.142857
338,1,5,6,0.142857
338,1,6,6,0.142857
339,1,0,7,0.055569
339,1,1,5,0.047472
339,1,2,5,0.047472
339,1,3,7,0.055569
339,1,4,5,0.047472
339,1,5,7,0.055569
339,1,6,7,0.055569
339,1,7,5,0.047472
339,1,8,7,0.055569
339,1,9,5,0.047472
339,1,10,7,0.055569
339,1,11,5,0.047472
339,1,12,5,0.047472
339,1,13,5,0.047472
339,1,14,5,0.047472
339,1,15,7,0.055569
339,1,16,5,0.047472
339,1,17,17,0.136295
340,1,0,37,0.026316
340,1,1,37,0.026316
340,1,2,37,0.026316
340,1,3,37,0.026316
340,1,4,37,0.026316
340,1,5,37,0.026316
340,1,6,37,0.026316
340,1,7,37,0.026316
340,1,8,37,0.026316
340,1,9,37,0.026316
340,1,10,37,0.026316
340,1,11,37,0.026316
340,1,12,37,0.026316
340,1,13,37,0.026316
340,1,14,37,0.026316
340,1,15,37,0.026316
340,1,16,37,0.026316
340,1,17,37,0.026316
340,1,18,37,0.026316
340,1,19,37,0.026316
340,1,20,37,0.026316
340,1,21,37,0.026316
340,1,22,37,0.026316
340,1,23,37,0.026316
340,1,24,37,0.026316
340,1,25,37,0.026316
340,1,26,37,0.026316
340,1,27,37,0.026316
340,1,28,37,0.026316
340,1,29,37,0.026316
340,1,30,37,0.026316
340,1,31,37,0.026316
340,1,32,37,0.026316
340,1,33,37,0.026316
340,1,34,37,0.026316
340,1,35,37,0.026316
340,1,36,37,0.026316
340,1,37,37,0.026316
341,1,0,19,0.05
341,1,1,19,0.05
341,1,2,19,0.05
341,1,3,19,0.05
341,1,4,19,0.05
341,1,5,19,0.05
341,1,6,19,0.05
341,1,7,19,0.05
341,1,8,19,0.05
341,1,9,19,0.05
341,1,10,19,0.05
341,1,11,19,0.05
341,1,12,19,0.05
341,1,13,19,0.05
341,1,14,19,0.05
341,1,15,19,0.05
341,1,16,19,0.05
341,1,17,19,0.05
341,1,18,19,0.05
341,1,19,19,0.05
342,1,0,19,0.05
342,1,1,19,0.05
342,1,2,19,0.05
342,1,3,19,0.05
342,1,4,19,0.05
342,1,5,19,0.05
342,1,6,19,0.05
342,1,7,19,0.05
342,1,8,19,0.05
342,1,9,19,0.05
342,1,10,19,0.05
342,1,11,19,0.05
342,1,12,19,0.05
342,1,13,19,0.05
342,1,14,19,0.05
342,1,15,19,0.05
342,1,16,19,0.05
342,1,17,19,0.05
342,1,18,19,0.05
342,1,19,19,0.05
343,1,0,11,0.083333
343,1,1,11,0.083333
343,1,2,11,0.083333
343,1,3,11,0.083333
343,1,4,11,0.083333
343,1,5,11,0.083333
343,1,6,11,0.083333
343,1,7,11,0.083333
343,1,8,11,0.083333
343,1,9,11,0.083333
343,1,10,11,0.083333
343,1,11,11,0.083333
344,1,0,16,0.058824
344,1,1,16,0.058824
344,1,2,16,0.058824
344,1,3,16,0.058824
344,1,4,16,0.058824
344,1,5,16,0.058824
344,1,6,16,0.058824
344,1,7,16,0.058824
344,1,8,16,0.058824
344,1,9,16,0.058824
344,1,10,16,0.058824
344,1,11,16,0.058824
344,1,12,16,0.058824
344,1,13,16,0.058824
344,1,14,16,0.058824
344,1,15,16,0.058824
344,1,16,16,0.058824
345,1,0,3,0.052692
345,1,1,8,0.088653
345,1,2,8,0.088653
345,1,3,3,0.052692
345,1,4,8,0.088653
345,1,5,8,0.088653
345,1,6,8,0.088653
345,1,7,8,0.088653
345,1,8,8,0.088653
345,1,9,11,0.132701
345,1,10,3,0.052692
345,1,11,8,0.088653
346,1,0,4,0.05848
346,1,1,4,0.06
346,1,2,4,0.06
346,1,3,4,0.06
346,1,4,6,0.079035
346,1,5,13,0.167653
346,1,6,5,0.070164
346,1,7,5,0.066926
346,1,8,4,0.05848
346,1,9,4,0.06
346,1,10,5,0.066926
346,1,11,5,0.066926
346,1,12,5,0.066926
346,1,13,4,0.05848
347,1,0,6,0.142857
347,1,1,6,0.142857
347,1,2,6,0.142857
347,1,3,6,0.142857
347,1,4,6,0.142857
347,1,5,6,0.142857
347,1,6,6,0.142857
348,1,0,3,0.040934
348,1,1,5,0.055403
348,1,2,5,0.055403
348,1,3,7,0.064824
348,1,4,3,0.040934
348,1,5,3,0.040934
348,1,6,15,0.14642
348,1,7,5,0.055403
348,1,8,7,0.064824
348,1,9,7,0.064824
348,1,10,5,0.055403
348,1,11,7,0.064824
348,1,12,7,0.064824
348,1,13,7,0.064824
348,1,14,7,0.064824
348,1,15,5,0.055403
349,1,0,9,0.1
349,1,1,9,0.1
349,1,2,9,0.1
349,1,3,9,0.1
349,1,4,9,0.1
349,1,5,9,0.1
349,1,6,9,0.1
349,1,7,9,0.1
349,1,8,9,0.1
349,1,9,9,0.1
350,1,0,7,0.125
350,1,1,7,0.125
350,1,2,7,0.125
350,1,3,7,0.125
350,1,4,7,0.125
350,1,5,7,0.125
350,1,6,7,0.125
350,1,7,7,0.125
351,1,0,5,0.08431
351,1,1,5,0.08431
351,1,2,5,0.08431
351,1,3,5,0.08431
351,1,4,5,0.08431
351,1,5,5,0.08431
351,1,6,5,0.08431
351,1,7,10,0.156899
351,1,8,5,0.08431
351,1,9,5,0.08431
351,1,10,5,0.08431
352,1,0,7,0.125
352,1,1,7,0.125
352,1,2,7,0.125
352,1,3,7,0.125
352,1,4,7,0.125
352,1,5,7,0.125
352,1,6,7,0.125
352,1,7,7,0.125
353,1,0,7,0.125
353,1,1,7,0.125
353,1,2,7,0.125
353,1,3,7,0.125
353,1,4,7,0.125
353,1,5,7,0.125
353,1,6,7,0.125
353,1,7,7,0.125
354,1,0,8,0.111111
354,1,1,8,0.111111
354,1,2,8,0.111111
354,1,3,8,0.111111
354,1,4,8,0.111111
354,1,5,8,0.111111
354,1,6,8,0.111111
354,1,7,8,0.111111
354,1,8,8,0.111111
355,1,0,3,0.060405
355,1,1,7,0.09602
355,1,2,3,0.060405
355,1,3,7,0.09602
355,1,4,10,0.146646
355,1,5,7,0.09602
355,1,6,3,0.060405
355,1,7,7,0.09602
355,1,8,7,0.09602
355,1,9,7,0.09602
355,1,10,7,0.09602
356,1,0,7,0.022736
356,1,1,11,0.025867
356,1,2,11,0.025867
356,1,3,11,0.025867
356,1,4,5,0.01722
356,1,5,40,0.108889
356,1,6,8,0.023165
356,1,7,11,0.025867
356,1,8,11,0.025867
356,1,9,9,0.025941
356,1,10,7,0.0227
356,1,11,5,0.018469
356,1,12,10,0.032068
356,1,13,5,0.018469
356,1,14,9,0.025941
356,1,15,4,0.015144
356,1,16,6,0.0198
356,1,17,4,0.015144
356,1,18,4,0.014732
356,1,19,11,0.025867
356,1,20,4,0.015217
356,1,21,5,0.018469
356,1,22,4,0.014732
356,1,23,6,0.021324
356,1,24,11,0.025867
356,1,25,11,0.025867
356,1,26,11,0.025867
356,1,27,8,0.023165
356,1,28,4,0.015217
356,1,29,8,0.023165
356,1,30,5,0.018469
356,1,31,11,0.031776
356,1,32,7,0.023422
356,1,33,11,0.025867
356,1,34,5,0.017795
356,1,35,5,0.01722
356,1,36,11,0.025867
356,1,37,8,0.023165
356,1,38,5,0.018107
356,1,39,9,0.030636
356,1,40,8,0.023165
357,1,0,8,0.111111
357,1,1,8,0.111111
357,1,2,8,0.111111
357,1,3,8,0.111111
357,1,4,8,0.111111
357,1,5,8,0.111111
357,1,6,8,0.111111
357,1,7,8,0.111111
357,1,8,8,0.111111
358,1,0,8,0.060861
358,1,1,6,0.047825
358,1,2,5,0.042386
358,1,3,17,0.123853
358,1,4,5,0.042386
358,1,5,5,0.040544
358,1,6,6,0.047825
358,1,7,8,0.060861
358,1,8,6,0.046939
358,1,9,6,0.046939
358,1,10,6,0.047825
358,1,11,6,0.047825
358,1,12,17,0.123853
358,1,13,5,0.042386
358,1,14,6,0.046939
358,1,15,6,0.047825
358,1,16,5,0.040544
358,1,17,5,0.042386
359,1,0,4,0.073986
359,1,1,4,0.073986
359,1,2,4,0.073986
359,1,3,10,0.154411
359,1,4,6,0.091607
359,1,5,6,0.091607
359,1,6,4,0.073986
359,1,7,6,0.091607
359,1,8,6,0.091607
359,1,9,6,0.091607
359,1,10,6,0.091607
360,1,0,8,0.111111
360,1,1,8,0.111111
360,1,2,8,0.111111
360,1,3,8,0.111111
360,1,4,8,0.111111
360,1,5,8,0.111111
360,1,6,8,0.111111
360,1,7,8,0.111111
360,1,8,8,0.111111
361,1,0,13,0.071429
361,1,1,13,0.071429
361,1,2,13,0.071429
361,1,3,13,0.071429
361,1,4,13,0.071429
361,1,5,13,0.071429
361,1,6,13,0.071429
361,1,7,13,0.071429
361,1,8,13,0.071429
361,1,9,13,0.071429
361,1,10,13,0.071429
361,1,11,13,0.071429
361,1,12,13,0.071429
361,1,13,13,0.071429
362,1,0,8,0.111111
362,1,1,8,0.111111
362,1,2,8,0.111111
362,1,3,8,0.111111
362,1,4,8,0.111111
362,1,5,8,0.111111
362,1,6,8,0.111111
362,1,7,8,0.111111
362,1,8,8,0.111111
363,1,0,4,0.088352
363,1,1,8,0.160415
363,1,2,4,0.088352
363,1,3,4,0.088352
363,1,4,5,0.103528
363,1,5,5,0.103528
363,1,6,8,0.160415
363,1,7,5,0.103528
363,1,8,5,0.103528
364,1,0,16,0.058824
364,1,1,16,0.058824
364,1,2,16,0.058824
364,1,3,16,0.058824
364,1,4,16,0.058824
364,1,5,16,0.058824
364,1,6,16,0.058824
364,1,7,16,0.058824
364,1,8,16,0.058824
364,1,9,16,0.058824
364,1,10,16,0.058824
364,1,11,16,0.058824
364,1,12,16,0.058824
364,1,13,16,0.058824
364,1,14,16,0.058824
364,1,15,16,0.058824
364,1,16,16,0.058824
365,1,0,6,0.142857
365,1,1,6,0.142857
365,1,2,6,0.142857
365,1,3,6,0.142857
365,1,4,6,0.142857
365,1,5,6,0.142857
365,1,6,6,0.142857
366,1,0,6,0.142857
366,1,1,6,0.142857
366,1,2,6,0.142857
366,1,3,6,0.142857
366,1,4,6,0.142857
366,1,5,6,0.142857
366,1,6,6,0.142857
367,1,0,4,0.035751
367,1,1,3,0.029952
367,1,2,4,0.035751
367,1,3,6,0.043932
367,1,4,6,0.043932
367,1,5,3,0.029952
367,1,6,6,0.043932
367,1,7,4,0.035751
367,1,8,3,0.029952
367,1,9,3,0.029952
367,1,10,3,0.029952
367,1,11,4,0.035751
367,1,12,6,0.043932
367,1,13,3,0.029952
367,1,14,3,0.029952
367,1,15,4,0.035751
367,1,16,3,0.029952
367,1,17,4,0.035751
367,1,18,3,0.029952
367,1,19,6,0.043932
367,1,20,4,0.035751
367,1,21,23,0.180836
367,1,22,6,0.043932
367,1,23,4,0.035751
368,1,0,13,0.038579
368,1,1,13,0.038579
368,1,2,12,0.037061
368,1,3,23,0.06493
368,1,4,13,0.038579
368,1,5,14,0.042119
368,1,6,13,0.038579
368,1,7,12,0.037061
368,1,8,13,0.038579
368,1,9,23,0.06493
368,1,10,12,0.037061
368,1,11,12,0.037061
368,1,12,12,0.037061
368,1,13,13,0.038579
368,1,14,23,0.06493
368,1,15,12,0.037061
368,1,16,13,0.038579
368,1,17,12,0.037061
368,1,18,14,0.041163
368,1,19,13,0.038579
368,1,20,12,0.037061
368,1,21,13,0.038579
368,1,22,12,0.037061
368,1,23,14,0.041163
369,1,0,5,0.074085
369,1,1,6,0.08089
369,1,2,6,0.08089
369,1,3,5,0.074085
369,1,4,6,0.08089
