graph_id,graph_label,node_id,degree,pagerank,node_label,node_attr_0,node_attr_1,node_attr_2,node_attr_3
292,1,5,2,0.086783,0,1.0,0.0,3.7568,1.2052
292,1,6,1,0.05744,2,4.0,0.0,7.1907,-1.4278
292,1,7,2,0.088313,0,1.0,0.0,2.7818,-0.8192
292,1,8,2,0.088313,2,4.0,0.0,2.7818,1.4278
292,1,9,2,0.089001,0,1.0,0.0,2.0,-0.1957
292,1,10,2,0.089001,0,1.0,0.0,2.0,0.8043
293,1,0,2,0.077736,0,1.0,0.0,2.866,0.12
293,1,1,2,0.076023,0,1.0,0.0,3.732,0.62
293,1,2,3,0.107262,0,1.0,0.0,4.5981,0.12
293,1,3,3,0.107307,0,1.0,0.0,4.5981,-0.88
293,1,4,2,0.07584,0,1.0,0.0,3.7321,-1.38
293,1,5,3,0.116596,0,1.0,0.0,2.866,-0.88
293,1,6,3,0.113488,0,1.0,0.0,5.5491,0.429
293,1,7,1,0.044637,1,2.0,0.0,5.8581,1.38
293,1,8,3,0.115071,0,1.0,0.0,6.1369,-0.38
293,1,9,1,0.0451,1,2.0,0.0,7.1369,-0.38
293,1,10,2,0.075465,2,4.0,0.0,5.5491,-1.189
293,1,11,1,0.045475,4,22.0,0.0,2.0,-1.38
294,1,0,2,0.096557,2,4.0,0.0,3.7321,1.75
294,1,1,1,0.054636,1,2.0,0.0,4.5981,2.25
294,1,2,3,0.128491,0,1.0,0.0,3.7321,0.75
294,1,3,3,0.130463,0,1.0,0.0,2.866,0.25
294,1,4,3,0.130463,0,1.0,0.0,4.5981,0.25
294,1,5,1,0.050564,2,4.0,0.0,2.0,0.75
294,1,6,2,0.087836,2,4.0,0.0,2.866,-0.75
294,1,7,1,0.050564,1,2.0,0.0,5.4641,0.75
294,1,8,2,0.087836,2,4.0,0.0,4.5981,-0.75
294,1,9,3,0.131681,0,1.0,0.0,3.732,-1.25
294,1,10,1,0.050909,0,1.0,0.0,3.732,-2.25
295,1,0,1,0.094567,11,10.0,0.0,2.809,1.2694
295,1,1,3,0.245311,0,1.0,0.0,2.809,0.2694
295,1,2,2,0.164814,0,1.0,0.0,2.0,-0.3184
295,1,3,2,0.164814,2,4.0,0.0,3.618,-0.3184
295,1,4,2,0.165247,5,5.0,0.0,2.309,-1.2694
295,1,5,2,0.165247,2,4.0,0.0,3.309,-1.2694
296,1,0,1,0.048918,1,2.0,0.0,3.732,1.5
296,1,1,3,0.124368,0,1.0,0.0,3.732,0.5
296,1,2,3,0.117069,0,1.0,0.0,4.5981,0.0
296,1,3,2,0.08496,2,4.0,0.0,2.866,0.0
296,1,4,3,0.116908,0,1.0,0.0,4.5981,-1.0
296,1,5,2,0.082306,2,4.0,0.0,5.5491,0.309
296,1,6,3,0.127034,0,1.0,0.0,2.866,-1.0
296,1,7,2,0.082833,0,1.0,0.0,3.7321,-1.5
296,1,8,2,0.082323,2,4.0,0.0,5.5491,-1.309
296,1,9,2,0.083604,0,1.0,0.0,6.1369,-0.5
296,1,10,1,0.049678,1,2.0,0.0,2.0,-1.5
297,1,0,3,0.129124,0,1.0,0.0,2.866,0.0
297,1,1,3,0.129507,0,1.0,0.0,2.866,-1.0
297,1,2,2,0.086923,0,1.0,0.0,3.7321,-1.5
297,1,3,2,0.086319,2,4.0,0.0,4.5981,-1.0
297,1,4,3,0.127109,0,1.0,0.0,4.5981,0.0
297,1,5,3,0.128285,0,1.0,0.0,3.7321,0.5
297,1,6,1,0.049993,1,2.0,0.0,2.0,0.5
297,1,7,1,0.049846,1,2.0,0.0,3.7321,1.5
297,1,8,2,0.095264,0,1.0,0.0,5.4641,0.5
297,1,9,1,0.053986,1,2.0,0.0,6.3301,0.0
297,1,10,1,0.050192,1,2.0,0.0,2.0,-1.5
297,1,11,0,0.013453,3,7.0,0.0,8.3301,0.0
298,1,0,3,0.113853,0,1.0,0.0,2.866,0.5
298,1,1,3,0.106482,2,4.0,0.0,3.7321,0.0
298,1,2,3,0.111361,0,1.0,0.0,4.6831,0.309
298,1,3,2,0.075934,0,1.0,0.0,5.2709,-0.5
298,1,4,2,0.075009,0,1.0,0.0,4.6831,-1.309
298,1,5,3,0.106854,0,1.0,0.0,3.7321,-1.0
298,1,6,2,0.075767,0,1.0,0.0,2.866,-1.5
298,1,7,2,0.077841,0,1.0,0.0,2.0,-1.0
298,1,8,2,0.077737,0,1.0,0.0,2.0,0.0
298,1,9,1,0.044708,0,1.0,0.0,2.866,1.5
298,1,10,2,0.08557,0,1.0,0.0,4.9921,1.2601
298,1,11,1,0.048885,0,1.0,0.0,5.9703,1.468
299,1,0,1,0.044784,1,2.0,0.0,5.4921,1.3968
299,1,1,4,0.151637,5,5.0,0.0,4.6831,0.809
299,1,2,1,0.044784,1,2.0,0.0,4.3741,1.7601
299,1,3,3,0.107638,0,1.0,0.0,3.7321,0.5
299,1,4,2,0.077008,2,4.0,0.0,5.2709,0.0
299,1,5,3,0.107524,0,1.0,0.0,3.7321,-0.5
299,1,6,2,0.076092,0,1.0,0.0,2.866,1.0
299,1,7,3,0.113642,0,1.0,0.0,4.6831,-0.809
299,1,8,2,0.076143,0,1.0,0.0,2.866,-1.0
299,1,9,2,0.078047,0,1.0,0.0,2.0,0.5
299,1,10,1,0.044725,1,2.0,0.0,4.9921,-1.7601
299,1,11,2,0.077976,0,1.0,0.0,2.0,-0.5
300,1,0,1,0.046093,0,1.0,0.0,2.0,-3.1739
300,1,1,3,0.118541,0,1.0,0.0,2.5878,-2.3649
300,1,2,2,0.078063,2,4.0,0.0,2.2788,-1.4139
300,1,3,3,0.112752,0,1.0,0.0,3.0878,-0.8261
300,1,4,2,0.078178,1,2.0,0.0,3.8968,-1.4139
300,1,5,2,0.079305,2,4.0,0.0,3.5878,-2.3649
300,1,6,2,0.07981,0,1.0,0.0,3.0878,0.1739
300,1,7,2,0.083026,1,2.0,0.0,3.9538,0.6739
300,1,8,2,0.086382,2,4.0,0.0,3.9538,1.6739
300,1,9,3,0.135766,0,1.0,0.0,4.8199,2.1739
300,1,10,1,0.051042,2,4.0,0.0,4.8199,3.1739
300,1,11,1,0.051042,0,1.0,0.0,5.6859,1.6739
301,1,0,2,0.075593,2,4.0,0.0,5.3188,0.6133
301,1,1,3,0.107541,0,1.0,0.0,4.3693,0.2995
301,1,2,3,0.107566,0,1.0,0.0,4.3743,-0.7005
301,1,3,2,0.075541,2,4.0,0.0,5.3269,-1.0047
301,1,4,2,0.076764,0,1.0,0.0,5.9106,-0.1928
301,1,5,3,0.11463,0,1.0,0.0,3.5844,0.9191
301,1,6,2,0.078679,2,4.0,0.0,2.6106,0.6917
301,1,7,2,0.07916,0,1.0,0.0,2.1812,-0.2114
301,1,8,3,0.117608,0,1.0,0.0,2.6196,-1.1102
301,1,9,2,0.076185,2,4.0,0.0,3.5956,-1.3278
301,1,10,1,0.044981,1,2.0,0.0,3.802,1.8951
301,1,11,1,0.045751,1,2.0,0.0,2.0,-1.8951
302,1,0,1,0.044792,1,2.0,0.0,3.732,1.5
302,1,1,3,0.114141,0,1.0,0.0,3.732,0.5
302,1,2,3,0.107207,0,1.0,0.0,4.5981,0.0
302,1,3,2,0.077775,2,4.0,0.0,2.866,0.0
302,1,4,3,0.107262,0,1.0,0.0,4.5981,-1.0
302,1,5,2,0.075473,2,4.0,0.0,5.5491,0.309
302,1,6,3,0.116605,0,1.0,0.0,2.866,-1.0
302,1,7,2,0.075418,2,4.0,0.0,5.5491,-1.309
302,1,8,2,0.075838,2,4.0,0.0,3.7321,-1.5
302,1,9,3,0.114942,0,1.0,0.0,6.1369,-0.5
302,1,10,1,0.045483,1,2.0,0.0,2.0,-1.5
302,1,11,1,0.045063,3,7.0,0.0,7.1369,-0.5
303,1,0,2,0.084773,2,4.0,0.0,4.2601,-0.4081
303,1,1,3,0.125689,0,1.0,0.0,4.5691,0.5429
303,1,2,3,0.127217,0,1.0,0.0,3.7601,1.1307
303,1,3,3,0.127217,0,1.0,0.0,2.9511,0.5429
303,1,4,3,0.125689,0,1.0,0.0,3.2601,-0.4081
303,1,5,2,0.094815,0,1.0,0.0,2.6723,-1.2172
303,1,6,1,0.053686,1,2.0,0.0,3.079,-2.1307
303,1,7,2,0.094815,0,1.0,0.0,5.5201,0.8519
303,1,8,1,0.053686,1,2.0,0.0,6.2633,0.1828
303,1,9,1,0.04948,1,2.0,0.0,3.7601,2.1307
303,1,10,1,0.04948,1,2.0,0.0,2.0,0.8519
303,1,11,0,0.013453,3,7.0,0.0,8.2633,0.0
304,1,0,2,0.107251,0,1.0,0.0,4.2601,-2.0194
304,1,1,2,0.105994,1,2.0,0.0,4.5691,-1.0684
304,1,2,3,0.154604,0,1.0,0.0,3.7601,-0.4806
304,1,3,3,0.1582,2,4.0,0.0,2.9511,-1.0684
304,1,4,2,0.107072,0,1.0,0.0,3.2601,-2.0194
304,1,5,2,0.112831,0,1.0,0.0,3.7601,0.5194
304,1,6,2,0.123473,1,2.0,0.0,4.6261,1.0194
304,1,7,1,0.069067,0,1.0,0.0,4.6261,2.0194
304,1,8,1,0.061509,0,1.0,0.0,2.0,-0.7593
305,0,0,4,0.034962,5,5.0,0.0,16.722401,-5.0
305,0,1,1,0.010164,1,2.0,0.0,16.722401,-6.0
305,0,2,1,0.010164,1,2.0,0.0,17.722401,-5.0
305,0,3,1,0.010164,1,2.0,0.0,15.7224,-5.0
305,0,4,3,0.023228,0,1.0,0.0,16.722401,-4.0
305,0,5,3,0.02238,0,1.0,0.0,17.5884,-3.5
305,0,6,2,0.015639,0,1.0,0.0,15.8564,-3.5
305,0,7,3,0.022564,0,1.0,0.0,17.5884,-2.5
305,0,8,2,0.016107,0,1.0,0.0,18.4545,-4.0
305,0,9,3,0.022769,0,1.0,0.0,15.8564,-2.5
305,0,10,3,0.023357,0,1.0,0.0,16.722401,-2.0
305,0,11,2,0.016048,0,1.0,0.0,18.4545,-2.0
305,0,12,2,0.016498,0,1.0,0.0,19.320499,-3.5
305,0,13,2,0.015872,2,4.0,0.0,14.9904,-2.0
305,0,14,1,0.009328,1,2.0,0.0,16.722401,-1.0
305,0,15,2,0.016582,0,1.0,0.0,19.320499,-2.5
305,0,16,2,0.015925,2,4.0,0.0,14.1243,-2.5
305,0,17,3,0.022952,0,1.0,0.0,13.2583,-2.0
305,0,18,2,0.015759,0,1.0,0.0,13.2583,-1.0
305,0,19,2,0.01592,0,1.0,0.0,12.3923,-2.5
305,0,20,3,0.023374,0,1.0,0.0,12.3923,-0.5
305,0,21,2,0.015935,0,1.0,0.0,11.5263,-2.0
305,0,22,4,0.035091,5,5.0,0.0,12.3923,0.5
305,0,23,3,0.022776,0,1.0,0.0,11.5263,-1.0
305,0,24,1,0.01018,1,2.0,0.0,12.3923,1.5
305,0,25,1,0.01018,1,2.0,0.0,11.3923,0.5
305,0,26,1,0.01018,1,2.0,0.0,13.3923,0.5
305,0,27,2,0.015903,0,1.0,0.0,10.6602,-0.5
305,0,28,2,0.015903,0,1.0,0.0,9.7942,-1.0
305,0,29,3,0.022776,0,1.0,0.0,8.9282,-0.5
305,0,30,3,0.023374,0,1.0,0.0,8.0622,-1.0
305,0,31,2,0.015935,0,1.0,0.0,8.9282,0.5
305,0,32,4,0.035091,5,5.0,0.0,8.0622,-2.0
305,0,33,2,0.015759,0,1.0,0.0,7.1961,-0.5
305,0,34,2,0.01592,0,1.0,0.0,8.0622,1.0
305,0,35,1,0.01018,1,2.0,0.0,8.0622,-3.0
305,0,36,1,0.01018,1,2.0,0.0,9.0622,-2.0
305,0,37,1,0.01018,1,2.0,0.0,7.0622,-2.0
305,0,38,3,0.022952,0,1.0,0.0,7.1961,0.5
305,0,39,2,0.015925,2,4.0,0.0,6.3301,1.0
305,0,40,2,0.015872,2,4.0,0.0,6.3301,2.0
305,0,41,3,0.022769,0,1.0,0.0,5.4641,2.5
305,0,42,3,0.023357,0,1.0,0.0,4.5981,2.0
305,0,43,2,0.015639,0,1.0,0.0,5.4641,3.5
305,0,44,1,0.009328,1,2.0,0.0,4.5981,1.0
305,0,45,3,0.022564,0,1.0,0.0,3.732,2.5
305,0,46,3,0.023228,0,1.0,0.0,4.5981,4.0
305,0,47,3,0.02238,0,1.0,0.0,3.7321,3.5
305,0,48,2,0.016048,0,1.0,0.0,2.866,2.0
305,0,49,4,0.034962,5,5.0,0.0,4.5981,5.0
305,0,50,2,0.016107,0,1.0,0.0,2.866,4.0
305,0,51,2,0.016582,0,1.0,0.0,2.0,2.5
305,0,52,1,0.010164,1,2.0,0.0,4.5981,6.0
305,0,53,1,0.010164,1,2.0,0.0,3.5981,5.0
305,0,54,1,0.010164,1,2.0,0.0,5.5981,5.0
305,0,55,2,0.016498,0,1.0,0.0,2.0,3.5
306,0,0,3,0.064854,0,1.0,0.0,3.7321,-1.5
306,0,1,2,0.044675,0,1.0,0.0,3.732,-2.5
306,0,2,3,0.062219,0,1.0,0.0,4.5981,-1.0
306,0,3,2,0.04388,0,1.0,0.0,5.4641,-1.5
306,0,4,3,0.067197,0,1.0,0.0,5.4641,-2.5
306,0,5,2,0.04524,0,1.0,0.0,4.5981,-3.0
306,0,6,2,0.044939,0,1.0,0.0,5.4641,2.5
306,0,7,2,0.045217,0,1.0,0.0,4.5981,3.0
306,0,8,2,0.044468,0,1.0,0.0,3.7321,2.5
306,0,9,3,0.064193,0,1.0,0.0,3.7321,1.5
306,0,10,3,0.062026,0,1.0,0.0,4.5981,1.0
306,0,11,2,0.043888,0,1.0,0.0,5.4641,1.5
306,0,12,4,0.085425,5,5.0,0.0,4.5981,0.0
306,0,13,1,0.025263,1,2.0,0.0,5.5981,0.0
306,0,14,1,0.025263,1,2.0,0.0,3.5981,0.0
306,0,15,3,0.072183,2,4.0,1.0,2.866,1.0
306,0,16,1,0.027644,1,2.0,0.0,2.0,1.5
306,0,17,1,0.027644,1,2.0,-1.0,2.866,0.0
306,0,18,2,0.049394,2,4.0,0.0,2.866,-1.0
306,0,19,1,0.02817,0,1.0,0.0,2.0,-1.5
306,0,20,1,0.026218,0,1.0,0.0,6.3301,-3.0
307,1,0,3,0.139824,2,4.0,0.0,4.5032,0.0194
307,1,1,3,0.140111,0,1.0,0.0,3.6942,-0.5684
307,1,2,2,0.095469,2,4.0,0.0,4.0032,-1.5194
307,1,3,3,0.142542,0,1.0,0.0,5.3122,-0.5684
307,1,4,2,0.095909,2,4.0,0.0,5.0032,-1.5194
307,1,5,1,0.055341,1,2.0,0.0,6.2633,-0.2594
307,1,6,2,0.10556,0,1.0,0.0,2.7431,-0.2593
307,1,7,1,0.059882,0,1.0,0.0,2.0,-0.9285
307,1,8,2,0.105558,0,1.0,0.0,4.5032,1.0194
307,1,9,1,0.059804,0,1.0,0.0,5.3693,1.5194
308,1,0,3,0.083411,0,1.0,0.0,2.0,0.0
308,1,1,4,0.111251,0,1.0,0.0,0.6667,-2.35
308,1,2,4,0.111251,0,1.0,0.0,0.5,-4.35
308,1,3,3,0.083411,0,1.0,0.0,2.0,-2.15
308,1,4,3,0.083378,0,1.0,0.0,3.3333,-1.8
308,1,5,3,0.083378,0,1.0,0.0,3.5,-4.0
308,1,6,3,0.083411,0,1.0,0.0,0.6667,-6.35
308,1,7,3,0.083411,0,1.0,0.0,1.5,-4.15
308,1,8,1,0.042003,1,2.0,0.0,2.0,-8.35
308,1,9,2,0.065662,2,4.0,0.0,2.5,-3.8
308,1,10,2,0.065662,2,4.0,0.0,2.0,-6.15
308,1,11,3,0.103772,0,1.0,0.0,3.3333,-5.8
309,1,0,1,0.061999,0,1.0,0.0,3.1723,1.5784
309,1,1,4,0.213575,0,1.0,0.0,3.7601,0.7694
309,1,2,1,0.061999,0,1.0,0.0,4.3479,1.5784
309,1,3,3,0.16076,0,1.0,0.0,2.9511,0.1816
309,1,4,2,0.107697,1,2.0,0.0,4.5691,0.1816
309,1,5,1,0.06224,1,2.0,0.0,2.0,0.4907
309,1,6,2,0.107938,2,4.0,0.0,3.2601,-0.7694
309,1,7,3,0.161426,0,1.0,0.0,4.2601,-0.7694
309,1,8,1,0.062365,1,2.0,0.0,4.8479,-1.5784
310,1,0,1,0.058604,2,4.0,0.0,5.1079,1.7601
310,1,1,2,0.10244,0,1.0,0.0,4.7989,0.809
310,1,2,3,0.133213,0,1.0,0.0,4.4899,-0.142
310,1,3,2,0.09079,0,1.0,0.0,5.0777,-0.9511
310,1,4,2,0.089692,2,4.0,0.0,4.4899,-1.7601
310,1,5,3,0.12727,2,4.0,0.0,3.5388,-1.4511
310,1,6,2,0.08991,0,1.0,0.0,2.5878,-1.7601
310,1,7,2,0.091343,0,1.0,0.0,2.0,-0.9511
310,1,8,2,0.089826,2,4.0,0.0,2.5878,-0.142
310,1,9,3,0.126912,0,1.0,0.0,3.5388,-0.4511
311,1,0,2,0.146287,0,1.0,0.0,6.3301,0.25
311,1,1,2,0.138366,0,1.0,0.0,5.4641,0.75
311,1,2,2,0.135257,0,1.0,0.0,3.7321,0.75
311,1,3,3,0.208456,0,1.0,0.0,2.866,0.25
311,1,4,1,0.077858,1,2.0,0.0,2.0,0.75
311,1,5,1,0.077858,1,2.0,0.0,2.866,-0.75
311,1,6,2,0.134949,2,4.0,0.0,4.5981,0.25
311,1,7,1,0.080967,0,1.0,0.0,7.1962,-0.25
312,1,0,1,0.054568,11,10.0,0.0,2.0,1.0
312,1,1,3,0.139844,0,1.0,0.0,2.866,0.5
312,1,2,2,0.090986,0,1.0,0.0,3.7321,1.0
312,1,3,2,0.093263,0,1.0,0.0,2.866,-0.5
312,1,4,3,0.128655,0,1.0,0.0,4.5981,0.5
312,1,5,2,0.091151,2,4.0,0.0,3.7321,-1.0
312,1,6,3,0.128572,0,1.0,0.0,4.5981,-0.5
312,1,7,2,0.09049,2,4.0,0.0,5.5491,0.809
312,1,8,2,0.090535,2,4.0,0.0,5.5491,-0.809
312,1,9,2,0.091937,2,4.0,0.0,6.1369,0.0
313,1,0,2,0.104979,0,1.0,0.0,3.7321,0.567
313,1,1,2,0.104776,2,4.0,0.0,4.5981,0.067
313,1,2,4,0.213493,0,1.0,0.0,2.866,0.067
313,1,3,2,0.106451,2,4.0,0.0,5.4641,0.567
313,1,4,1,0.060408,3,7.0,0.0,2.0,-0.433
313,1,5,1,0.060408,3,7.0,0.0,3.366,-0.799
313,1,6,1,0.060408,3,7.0,0.0,2.366,0.933
313,1,7,3,0.165316,0,1.0,0.0,6.3301,0.067
313,1,8,1,0.06188,2,4.0,0.0,7.1962,0.567
313,1,9,1,0.06188,2,4.0,0.0,6.3301,-0.933
314,1,0,2,0.095889,0,1.0,0.0,4.5981,0.5
314,1,1,3,0.143027,0,1.0,0.0,3.7321,1.0
314,1,2,3,0.143027,0,1.0,0.0,2.866,0.5
314,1,3,2,0.095889,0,1.0,0.0,2.866,-0.5
314,1,4,3,0.143027,0,1.0,0.0,3.732,-1.0
314,1,5,3,0.143027,0,1.0,0.0,4.5981,-0.5
314,1,6,1,0.055334,2,4.0,0.0,3.7321,2.0
314,1,7,1,0.055334,2,4.0,0.0,2.0,1.0
314,1,8,1,0.055334,2,4.0,0.0,3.732,-2.0
314,1,9,1,0.055334,2,4.0,0.0,5.4641,-1.0
314,1,10,0,0.014778,3,7.0,0.0,7.4641,0.0
315,1,0,1,0.048346,0,1.0,0.0,7.1962,-1.25
315,1,1,3,0.126614,2,4.0,0.0,7.1962,-0.25
315,1,2,3,0.130258,2,4.0,1.0,8.0622,0.25
315,1,3,1,0.049452,1,2.0,0.0,8.0622,1.25
315,1,4,2,0.09407,2,4.0,-1.0,8.9282,-0.25
315,1,5,1,0.052427,1,2.0,0.0,9.7942,0.25
315,1,6,2,0.084787,0,1.0,0.0,6.3301,0.25
315,1,7,2,0.085699,0,1.0,0.0,5.4641,-0.25
315,1,8,2,0.087534,0,1.0,0.0,4.5981,0.25
315,1,9,2,0.090663,0,1.0,0.0,3.7321,-0.25
315,1,10,2,0.096648,2,4.0,0.0,2.866,0.25
315,1,11,1,0.053503,0,1.0,0.0,2.0,-0.25
316,1,0,2,0.09364,0,1.0,0.0,6.3301,-0.25
316,1,1,2,0.094222,0,1.0,0.0,7.1962,0.25
316,1,2,2,0.095773,5,5.0,0.0,8.0622,-0.25
316,1,3,2,0.094222,0,1.0,0.0,5.4641,0.25
316,1,4,2,0.095773,5,5.0,0.0,4.5981,-0.25
316,1,5,2,0.099241,0,1.0,0.0,3.7321,0.25
316,1,6,2,0.105449,0,1.0,0.0,2.866,-0.25
316,1,7,1,0.058495,1,2.0,0.0,2.0,0.25
316,1,8,2,0.099241,0,1.0,0.0,8.9282,0.25
316,1,9,2,0.105449,0,1.0,0.0,9.7942,-0.25
316,1,10,1,0.058495,1,2.0,0.0,10.6603,0.25
317,1,0,3,0.43108,10,11.0,3.0,2.866,0.0
317,1,1,1,0.155932,2,4.0,0.0,3.7321,0.5
317,1,2,0,0.033708,9,21.0,-1.0,2.0,-0.5
317,1,3,1,0.155932,2,4.0,0.0,3.7321,-0.5
317,1,4,1,0.155932,2,4.0,0.0,2.866,1.0
317,1,5,0,0.033708,9,21.0,-1.0,2.866,-1.0
317,1,6,0,0.033708,9,21.0,-1.0,2.0,0.5
318,1,0,1,0.080677,2,4.0,0.0,2.0,-0.75
318,1,1,2,0.145526,0,1.0,0.0,2.866,-0.25
318,1,2,2,0.137252,2,4.0,0.0,3.7321,0.25
318,1,3,3,0.199711,0,1.0,0.0,4.5981,-0.25
318,1,4,3,0.206745,2,4.0,0.0,5.4641,0.25
318,1,5,1,0.077382,0,1.0,0.0,6.3301,-0.25
318,1,6,1,0.075325,2,4.0,0.0,4.5981,-1.25
318,1,7,1,0.077382,0,1.0,0.0,5.4641,1.25
319,1,0,3,0.256881,0,1.0,0.0,3.866,0.0
319,1,1,1,0.097851,1,2.0,0.0,4.366,-0.866
319,1,2,1,0.097851,1,2.0,0.0,4.366,0.866
319,1,3,3,0.231949,0,1.0,0.0,2.866,0.0
319,1,4,2,0.157734,0,1.0,0.0,2.0,-0.5
319,1,5,2,0.157734,0,1.0,0.0,2.0,0.5
320,1,0,1,0.044902,3,7.0,0.0,5.4641,-1.5
320,1,1,3,0.114489,0,1.0,0.0,5.4641,-0.5
320,1,2,3,0.107819,0,1.0,0.0,4.5981,0.0
320,1,3,2,0.078071,0,1.0,0.0,6.3301,0.0
320,1,4,3,0.107835,0,1.0,0.0,4.5981,1.0
320,1,5,2,0.076092,0,1.0,0.0,3.7321,-0.5
320,1,6,2,0.078146,0,1.0,0.0,6.3301,1.0
320,1,7,2,0.076203,2,4.0,0.0,3.7321,1.5
320,1,8,2,0.07622,0,1.0,0.0,5.4641,1.5
320,1,9,3,0.116786,0,1.0,0.0,2.866,0.0
320,1,10,2,0.0779,2,4.0,0.0,2.866,1.0
320,1,11,1,0.045538,1,2.0,0.0,2.0,-0.5
321,1,0,2,0.095425,0,1.0,0.0,2.0,-0.75
321,1,1,2,0.096962,0,1.0,0.0,2.0,-1.75
321,1,2,2,0.097308,0,1.0,0.0,2.866,-2.25
321,1,3,2,0.096962,0,1.0,0.0,3.7321,-1.75
321,1,4,2,0.095425,0,1.0,0.0,3.7321,-0.75
321,1,5,3,0.138621,0,1.0,0.0,2.866,-0.25
321,1,6,3,0.150015,0,1.0,0.0,2.866,0.75
321,1,7,1,0.057475,0,1.0,0.0,2.0,1.25
321,1,8,2,0.10998,2,4.0,0.0,3.7321,1.25
321,1,9,1,0.061827,1,2.0,0.0,3.7321,2.25
322,1,0,3,0.118474,0,1.0,0.0,5.3147,-0.3061
322,1,1,2,0.080703,0,1.0,0.0,4.8369,1.6425
322,1,2,3,0.118474,0,1.0,0.0,5.5735,0.6599
322,1,3,2,0.082866,0,1.0,0.0,7.4382,0.2122
322,1,4,2,0.082866,0,1.0,0.0,7.0194,-1.3507
322,1,5,2,0.082866,0,1.0,0.0,3.7796,-1.5492
322,1,6,3,0.126108,0,1.0,0.0,2.866,-1.1425
322,1,7,3,0.126108,0,1.0,0.0,7.7966,-0.7214
322,1,8,1,0.049333,0,1.0,0.0,8.7625,-0.9802
322,1,9,2,0.082866,0,1.0,0.0,2.9706,-0.148
322,1,10,1,0.049333,1,2.0,0.0,2.0,-1.6425
323,1,0,3,0.104457,0,1.0,0.0,3.866,-0.366
323,1,1,2,0.077526,2,4.0,0.0,4.366,0.5
323,1,2,3,0.104266,0,1.0,0.0,2.866,-0.366
323,1,3,3,0.104266,0,1.0,0.0,4.366,-1.2321
323,1,4,2,0.083129,2,4.0,0.0,5.366,0.5
323,1,5,2,0.073102,0,1.0,0.0,2.0,-0.866
323,1,6,2,0.073102,0,1.0,0.0,2.0,0.134
323,1,7,2,0.073102,0,1.0,0.0,4.366,-2.2321
323,1,8,2,0.073102,0,1.0,0.0,5.2321,-1.732
323,1,9,3,0.133486,0,1.0,0.0,5.866,1.366
323,1,10,1,0.050232,2,4.0,0.0,6.866,1.366
323,1,11,1,0.050232,5,5.0,0.0,5.366,2.2321
324,1,0,4,0.141308,0,1.0,0.0,2.866,-0.5
324,1,1,2,0.075778,5,5.0,0.0,3.7321,-1.0
324,1,2,2,0.078382,0,1.0,0.0,3.7321,-2.0
324,1,3,2,0.079016,0,1.0,0.0,2.866,-2.5
324,1,4,2,0.078382,0,1.0,0.0,2.0,-2.0
324,1,5,2,0.075778,5,5.0,0.0,2.0,-1.0
324,1,6,2,0.075729,0,1.0,0.0,2.0,0.0
324,1,7,2,0.07803,0,1.0,0.0,2.0,1.0
324,1,8,3,0.117971,0,1.0,0.0,2.866,1.5
324,1,9,1,0.045867,1,2.0,0.0,2.866,2.5
324,1,10,2,0.07803,0,1.0,0.0,3.7321,1.0
324,1,11,2,0.075729,0,1.0,0.0,3.7321,0.0
325,1,0,5,0.45062,19,35.0,3.0,2.866,0.0
325,1,1,1,0.100352,2,4.0,0.0,3.7321,0.5
325,1,2,1,0.100352,2,4.0,0.0,2.0,-0.5
325,1,3,0,0.02381,9,21.0,-1.0,3.7321,-0.5
325,1,4,1,0.100352,2,4.0,0.0,2.866,1.0
325,1,5,1,0.100352,2,4.0,0.0,2.866,-1.0
325,1,6,1,0.100352,2,4.0,0.0,2.0,0.5
325,1,7,0,0.02381,9,21.0,-1.0,5.7321,0.0
326,1,0,3,0.13973,5,5.0,0.0,3.7321,0.183
326,1,1,2,0.094337,5,5.0,0.0,4.5981,-0.317
326,1,2,4,0.192186,0,1.0,0.0,2.866,-0.317
326,1,3,1,0.053264,1,2.0,0.0,3.7321,1.183
326,1,4,4,0.193012,0,1.0,0.0,5.4641,0.183
326,1,5,1,0.054448,0,1.0,0.0,2.0,-0.817
326,1,6,1,0.054448,0,1.0,0.0,3.366,-1.183
326,1,7,1,0.054448,0,1.0,0.0,2.366,0.549
326,1,8,1,0.054709,0,1.0,0.0,6.3301,0.683
326,1,9,1,0.054709,0,1.0,0.0,4.9641,1.049
326,1,10,1,0.054709,0,1.0,0.0,5.9641,-0.683
327,1,0,2,0.117517,0,1.0,0.0,4.7111,0.7694
327,1,1,1,0.066569,2,4.0,0.0,4.7111,1.7694
327,1,2,3,0.155974,0,1.0,0.0,4.7111,-0.2306
327,1,3,3,0.155974,0,1.0,0.0,3.9021,-0.8184
327,1,4,2,0.106417,0,1.0,0.0,5.5201,-0.8184
327,1,5,2,0.117517,0,1.0,0.0,2.9511,-0.5093
327,1,6,2,0.106417,0,1.0,0.0,4.2111,-1.7694
327,1,7,2,0.107048,5,5.0,0.0,5.2111,-1.7694
327,1,8,1,0.066569,2,4.0,0.0,2.0,-0.2003
328,1,0,3,0.114603,0,1.0,0.0,2.866,1.0
328,1,1,1,0.044915,1,2.0,0.0,2.866,2.0
328,1,2,2,0.078157,0,1.0,0.0,2.0,0.5
328,1,3,2,0.078157,0,1.0,0.0,2.0,-0.5
