graph_id,graph_label,node_id,degree,pagerank,node_label
66,1,5,2,0.123823,5
66,1,6,1,0.069338,2
66,1,7,2,0.123823,5
66,1,8,1,0.069338,2
67,-1,0,1,0.033826,5
67,-1,1,2,0.060941,5
67,-1,2,2,0.057303,5
67,-1,3,2,0.055185,5
67,-1,4,2,0.054073,5
67,-1,5,2,0.053394,5
67,-1,6,2,0.053025,5
67,-1,7,2,0.052797,5
67,-1,8,2,0.05258,5
67,-1,9,2,0.052445,5
67,-1,10,2,0.052094,5
67,-1,11,2,0.051756,5
67,-1,12,3,0.07629,3
67,-1,13,2,0.054807,5
67,-1,14,2,0.05921,5
67,-1,15,1,0.033128,2
67,-1,16,2,0.054807,5
67,-1,17,2,0.05921,5
67,-1,18,1,0.033128,2
68,-1,0,2,0.041881,5
68,-1,1,2,0.041997,5
68,-1,2,2,0.042326,5
68,-1,3,2,0.042779,5
68,-1,4,2,0.043747,5
68,-1,5,2,0.045312,5
68,-1,6,2,0.048311,5
68,-1,7,1,0.026749,5
68,-1,8,2,0.041753,5
68,-1,9,2,0.04174,5
68,-1,10,2,0.041671,5
68,-1,11,2,0.041695,5
68,-1,12,2,0.041625,5
68,-1,13,2,0.041666,5
68,-1,14,2,0.041558,5
68,-1,15,2,0.041593,5
68,-1,16,2,0.041389,5
68,-1,17,3,0.062,5
68,-1,18,1,0.023758,2
68,-1,19,3,0.062784,3
68,-1,20,2,0.046069,5
68,-1,21,1,0.025763,5
68,-1,22,2,0.046069,5
68,-1,23,1,0.025763,5
69,-1,0,2,0.028978,5
69,-1,1,2,0.028963,5
69,-1,2,3,0.04233,5
69,-1,3,1,0.016664,2
69,-1,4,3,0.039235,5
69,-1,5,3,0.040479,5
69,-1,6,1,0.016133,2
69,-1,7,3,0.038437,5
69,-1,8,3,0.040504,5
69,-1,9,1,0.016127,2
69,-1,10,4,0.052274,5
69,-1,11,1,0.01584,2
69,-1,12,3,0.041809,5
69,-1,13,1,0.016481,2
69,-1,14,3,0.041819,5
69,-1,15,3,0.04743,5
69,-1,16,1,0.018063,3
69,-1,17,1,0.018063,2
69,-1,18,3,0.042419,5
69,-1,19,1,0.016649,2
69,-1,20,3,0.040802,5
69,-1,21,3,0.046862,3
69,-1,22,1,0.017908,5
69,-1,23,1,0.017908,5
69,-1,24,3,0.038748,5
69,-1,25,2,0.026485,5
69,-1,26,3,0.038446,5
69,-1,27,4,0.054231,5
69,-1,28,1,0.016234,5
69,-1,29,1,0.016234,2
69,-1,30,3,0.039335,5
69,-1,31,2,0.028112,5
70,-1,0,2,0.121622,5
70,-1,1,2,0.122696,5
70,-1,2,2,0.123104,5
70,-1,3,2,0.122696,5
70,-1,4,2,0.121622,5
70,-1,5,3,0.178982,5
70,-1,6,2,0.133653,5
70,-1,7,1,0.075627,2
71,1,0,4,0.183511,1
71,1,1,1,0.052594,2
71,1,2,2,0.100478,2
71,1,3,1,0.056376,5
71,1,4,2,0.100478,2
71,1,5,1,0.056376,5
71,1,6,2,0.093199,2
71,1,7,2,0.095652,5
71,1,8,3,0.149335,5
71,1,9,1,0.056,6
71,1,10,1,0.056,6
72,1,0,2,0.05357,3
72,1,1,2,0.05341,5
72,1,2,3,0.077018,5
72,1,3,2,0.053752,5
72,1,4,2,0.054264,5
72,1,5,3,0.080079,5
72,1,6,2,0.05326,2
72,1,7,3,0.089518,3
72,1,8,1,0.034292,2
72,1,9,1,0.034292,2
72,1,10,3,0.077833,3
72,1,11,2,0.054406,5
72,1,12,3,0.082946,5
72,1,13,1,0.032358,2
72,1,14,2,0.055492,3
72,1,15,3,0.081554,5
72,1,16,1,0.031957,2
73,-1,0,1,0.080861,5
73,-1,1,2,0.146291,5
73,-1,2,2,0.13811,5
73,-1,3,2,0.134738,5
73,-1,4,2,0.134738,2
73,-1,5,2,0.13811,5
73,-1,6,2,0.146291,5
73,-1,7,1,0.080861,2
74,1,0,3,0.120111,5
74,1,1,1,0.046556,6
74,1,2,3,0.120111,5
74,1,3,1,0.046556,2
74,1,4,3,0.120111,5
74,1,5,1,0.046556,6
74,1,6,3,0.120111,5
74,1,7,1,0.046556,6
74,1,8,3,0.120111,5
74,1,9,1,0.046556,6
74,1,10,3,0.120111,5
74,1,11,1,0.046556,6
75,1,0,2,0.152698,5
75,1,1,1,0.086263,2
75,1,2,3,0.204104,5
75,1,3,2,0.138711,5
75,1,4,2,0.139756,5
75,1,5,2,0.139756,5
75,1,6,2,0.138711,2
76,1,0,1,0.173397,5
76,1,1,3,0.47981,5
76,1,2,1,0.173397,5
76,1,3,1,0.173397,5
77,-1,0,3,0.10608,5
77,-1,1,1,0.040019,2
77,-1,2,1,0.040019,2
77,-1,3,4,0.131454,5
77,-1,4,1,0.037973,5
77,-1,5,1,0.037973,3
77,-1,6,2,0.063523,5
77,-1,7,3,0.090035,5
77,-1,8,2,0.062613,5
77,-1,9,2,0.063581,5
77,-1,10,3,0.095481,5
77,-1,11,1,0.037011,2
77,-1,12,3,0.094856,5
77,-1,13,1,0.036917,2
77,-1,14,2,0.062467,5
78,1,0,1,0.131333,5
78,1,1,3,0.357483,5
78,1,2,1,0.131333,5
78,1,3,2,0.245542,5
78,1,4,1,0.134309,5
79,1,0,3,0.145091,5
79,1,1,1,0.056068,5
79,1,2,2,0.096834,5
79,1,3,2,0.096019,5
79,1,4,3,0.140404,5
79,1,5,2,0.096019,5
79,1,6,2,0.096834,5
79,1,7,3,0.154988,5
79,1,8,1,0.058872,5
79,1,9,1,0.058872,5
80,-1,0,3,0.0687,5
80,-1,1,3,0.068621,5
80,-1,2,2,0.048411,5
80,-1,3,2,0.049724,5
80,-1,4,3,0.074854,5
80,-1,5,1,0.029121,6
80,-1,6,2,0.049724,5
80,-1,7,2,0.048411,5
80,-1,8,3,0.068621,5
80,-1,9,2,0.048411,5
80,-1,10,2,0.049724,5
80,-1,11,3,0.074854,5
80,-1,12,1,0.029121,6
80,-1,13,2,0.049724,5
80,-1,14,2,0.048411,5
80,-1,15,4,0.103902,5
80,-1,16,1,0.029889,6
80,-1,17,1,0.029889,6
80,-1,18,1,0.029889,6
81,-1,0,1,0.03201,6
81,-1,1,3,0.083206,5
81,-1,2,1,0.03201,6
81,-1,3,3,0.073135,5
81,-1,4,3,0.072557,5
81,-1,5,2,0.051194,5
81,-1,6,2,0.052537,5
81,-1,7,3,0.079035,5
81,-1,8,1,0.030766,6
81,-1,9,2,0.052537,5
81,-1,10,2,0.051194,5
81,-1,11,3,0.072557,5
81,-1,12,2,0.051194,5
81,-1,13,2,0.052537,5
81,-1,14,3,0.079035,5
81,-1,15,1,0.030766,6
81,-1,16,2,0.052537,5
81,-1,17,2,0.051194,5
82,1,0,2,0.166667,5
82,1,1,2,0.166667,5
82,1,2,2,0.166667,3
82,1,3,2,0.166667,5
82,1,4,2,0.166667,5
82,1,5,2,0.166667,5
83,-1,0,2,0.051797,3
83,-1,1,3,0.077185,5
83,-1,2,2,0.054392,5
83,-1,3,2,0.055947,5
83,-1,4,2,0.056298,5
83,-1,5,2,0.055947,5
83,-1,6,2,0.054392,5
83,-1,7,3,0.074733,5
83,-1,8,2,0.052096,5
83,-1,9,2,0.05214,5
83,-1,10,3,0.074531,5
83,-1,11,2,0.053191,5
83,-1,12,2,0.05458,5
83,-1,13,2,0.054598,5
83,-1,14,2,0.052999,5
83,-1,15,3,0.074209,5
83,-1,16,2,0.050964,5
84,1,0,1,0.054129,7
84,1,1,3,0.137828,5
84,1,2,2,0.09061,3
84,1,3,3,0.128691,5
84,1,4,2,0.091223,5
84,1,5,2,0.093497,5
84,1,6,2,0.093497,5
84,1,7,2,0.091223,5
84,1,8,3,0.128691,5
84,1,9,2,0.09061,7
85,-1,0,2,0.030619,5
85,-1,1,2,0.030915,5
85,-1,2,2,0.030619,5
85,-1,3,2,0.029862,5
85,-1,4,3,0.042217,5
85,-1,5,2,0.029862,5
85,-1,6,2,0.02839,3
85,-1,7,3,0.040763,5
85,-1,8,2,0.028544,5
85,-1,9,2,0.028556,5
85,-1,10,3,0.040913,5
85,-1,11,2,0.028167,3
85,-1,12,3,0.041242,5
85,-1,13,2,0.029208,5
85,-1,14,2,0.029595,5
85,-1,15,3,0.04398,5
85,-1,16,2,0.029334,5
85,-1,17,3,0.042906,5
85,-1,18,3,0.048507,3
85,-1,19,1,0.018645,2
85,-1,20,1,0.018645,2
85,-1,21,3,0.04908,3
85,-1,22,1,0.018813,2
85,-1,23,1,0.018813,2
85,-1,24,2,0.028194,5
85,-1,25,3,0.041566,5
85,-1,26,4,0.061848,7
85,-1,27,1,0.01801,2
85,-1,28,1,0.01801,2
85,-1,29,2,0.034645,2
85,-1,30,1,0.019531,4
86,1,0,1,0.053508,2
86,1,1,3,0.14058,3
86,1,2,1,0.053508,2
86,1,3,3,0.127415,5
86,1,4,2,0.086989,5
86,1,5,2,0.087834,5
86,1,6,3,0.131121,5
86,1,7,1,0.050825,3
86,1,8,3,0.130827,5
86,1,9,1,0.050666,2
86,1,10,2,0.086728,5
87,1,0,2,0.190881,5
87,1,1,2,0.199339,2
87,1,2,1,0.10978,4
87,1,3,2,0.190881,5
87,1,4,2,0.199339,5
87,1,5,1,0.10978,2
88,-1,0,2,0.068349,5
88,-1,1,2,0.070982,5
88,-1,2,2,0.073641,5
88,-1,3,2,0.0769,5
88,-1,4,2,0.082265,5
88,-1,5,1,0.045641,5
88,-1,6,3,0.096661,5
88,-1,7,2,0.067195,5
88,-1,8,2,0.068258,5
88,-1,9,3,0.102602,5
88,-1,10,1,0.039742,2
88,-1,11,2,0.068164,5
88,-1,12,3,0.100464,5
88,-1,13,1,0.039137,2
89,-1,0,3,0.357483,5
89,-1,1,1,0.131333,5
89,-1,2,1,0.131333,5
89,-1,3,2,0.245542,5
89,-1,4,1,0.134309,2
90,-1,0,1,0.041319,2
90,-1,1,3,0.105284,5
90,-1,2,3,0.107553,3
90,-1,3,1,0.042051,5
90,-1,4,3,0.107553,5
90,-1,5,1,0.042051,2
90,-1,6,3,0.105284,3
90,-1,7,1,0.041319,5
90,-1,8,3,0.098887,5
90,-1,9,3,0.098887,5
90,-1,10,2,0.069607,3
90,-1,11,2,0.070599,5
90,-1,12,2,0.069607,3
91,-1,0,2,0.037188,2
91,-1,1,2,0.037614,5
91,-1,2,3,0.055719,5
91,-1,3,1,0.021804,2
91,-1,4,2,0.035874,3
91,-1,5,3,0.049639,5
91,-1,6,3,0.051463,5
91,-1,7,1,0.020565,2
91,-1,8,3,0.048964,3
91,-1,9,3,0.048833,5
91,-1,10,2,0.035081,7
91,-1,11,4,0.071364,5
91,-1,12,1,0.02124,5
91,-1,13,1,0.02124,5
91,-1,14,3,0.05162,5
91,-1,15,3,0.057838,5
91,-1,16,1,0.022482,2
91,-1,17,2,0.043216,2
91,-1,18,1,0.024266,10
91,-1,19,3,0.053682,5
91,-1,20,2,0.03752,5
91,-1,21,2,0.038329,5
91,-1,22,2,0.038609,5
91,-1,23,2,0.038329,5
91,-1,24,2,0.03752,5
92,1,0,2,0.2,5
92,1,1,2,0.2,5
92,1,2,2,0.2,5
92,1,3,2,0.2,2
92,1,4,2,0.2,5
93,1,0,1,0.053508,2
93,1,1,3,0.14058,3
93,1,2,1,0.053508,2
93,1,3,3,0.127415,5
93,1,4,2,0.086989,5
93,1,5,2,0.087834,5
93,1,6,3,0.131121,5
93,1,7,1,0.050825,2
93,1,8,3,0.130827,5
93,1,9,1,0.050666,3
93,1,10,2,0.086728,5
94,-1,0,2,0.15738,3
94,-1,1,2,0.159826,5
94,-1,2,2,0.168495,5
94,-1,3,1,0.092989,2
94,-1,4,2,0.159826,5
94,-1,5,2,0.168495,5
94,-1,6,1,0.092989,2
95,-1,0,3,0.357483,5
95,-1,1,1,0.131333,5
95,-1,2,1,0.131333,2
95,-1,3,2,0.245542,5
95,-1,4,1,0.134309,6
96,1,0,2,0.085139,5
96,1,1,2,0.085218,5
96,1,2,2,0.083122,5
96,1,3,3,0.117666,5
96,1,4,2,0.083054,5
96,1,5,2,0.085058,5
96,1,6,3,0.127245,5
96,1,7,1,0.049725,2
96,1,8,2,0.083059,2
96,1,9,3,0.117524,5
96,1,10,2,0.08319,5
97,1,0,1,0.049725,2
97,1,1,3,0.127245,5
97,1,2,2,0.085058,5
97,1,3,2,0.083054,5
97,1,4,3,0.117666,5
97,1,5,2,0.083122,5
97,1,6,2,0.085218,5
97,1,7,2,0.085139,5
97,1,8,2,0.08319,5
97,1,9,3,0.117524,5
97,1,10,2,0.083059,2
98,1,0,3,0.357483,5
98,1,1,1,0.131333,3
98,1,2,1,0.131333,2
98,1,3,2,0.245542,2
98,1,4,1,0.134309,5
99,1,0,2,0.212661,5
99,1,1,1,0.120319,5
99,1,2,3,0.283352,5
99,1,3,2,0.191834,5
99,1,4,2,0.191834,2
100,1,0,4,0.310837,1
100,1,1,1,0.087432,5
100,1,2,1,0.087432,2
100,1,3,2,0.165384,2
100,1,4,1,0.091766,5
100,1,5,2,0.165384,2
100,1,6,1,0.091766,5
101,-1,0,2,0.035859,5
101,-1,1,3,0.053327,5
101,-1,2,1,0.020707,2
101,-1,3,2,0.035427,5
101,-1,4,2,0.034545,5
101,-1,5,3,0.049443,5
101,-1,6,2,0.034392,5
101,-1,7,2,0.03505,5
101,-1,8,3,0.052275,5
101,-1,9,1,0.020399,2
101,-1,10,3,0.051463,5
101,-1,11,2,0.03886,2
101,-1,12,1,0.022103,5
101,-1,13,2,0.034078,5
101,-1,14,3,0.053327,5
101,-1,15,1,0.020707,2
101,-1,16,2,0.035427,5
101,-1,17,2,0.034545,5
101,-1,18,3,0.049443,5
101,-1,19,2,0.034392,5
101,-1,20,2,0.03505,5
101,-1,21,3,0.052275,5
101,-1,22,1,0.020399,2
101,-1,23,3,0.051463,5
101,-1,24,2,0.03886,2
101,-1,25,1,0.022103,5
101,-1,26,2,0.034078,5
102,-1,0,2,0.063752,5
102,-1,1,2,0.063282,5
102,-1,2,3,0.092694,5
102,-1,3,1,0.036226,2
102,-1,4,3,0.087861,5
102,-1,5,2,0.061751,5
102,-1,6,3,0.094521,5
102,-1,7,1,0.036819,6
102,-1,8,2,0.059922,5
102,-1,9,3,0.08807,5
102,-1,10,2,0.062017,5
102,-1,11,2,0.063507,5
102,-1,12,2,0.064054,5
102,-1,13,2,0.063507,5
102,-1,14,2,0.062017,5
103,1,0,3,0.47981,5
103,1,1,1,0.173397,8
103,1,2,1,0.173397,6
103,1,3,1,0.173397,6
104,-1,0,2,0.04589,5
104,-1,1,3,0.073444,5
104,-1,2,1,0.028378,5
104,-1,3,3,0.079432,3
104,-1,4,1,0.029921,5
104,-1,5,1,0.029921,5
104,-1,6,3,0.061809,3
104,-1,7,3,0.061419,5
104,-1,8,2,0.044447,5
104,-1,9,2,0.04588,5
104,-1,10,2,0.045994,5
104,-1,11,2,0.044558,5
104,-1,12,3,0.062012,5
104,-1,13,2,0.042586,7
104,-1,14,3,0.062012,5
104,-1,15,2,0.044558,5
104,-1,16,2,0.045994,5
104,-1,17,2,0.04588,5
104,-1,18,2,0.044447,5
104,-1,19,3,0.061419,5
105,-1,0,3,0.119445,5
105,-1,1,1,0.046387,2
105,-1,2,2,0.080495,5
105,-1,3,2,0.080163,5
105,-1,4,2,0.078884,5
105,-1,5,3,0.113885,5
105,-1,6,2,0.078663,5
105,-1,7,3,0.121597,5
105,-1,8,1,0.046983,2
105,-1,9,2,0.087004,5
105,-1,10,2,0.093974,3
105,-1,11,1,0.05252,5
106,-1,0,1,0.089401,5
106,-1,1,3,0.240079,5
106,-1,2,1,0.089401,5
106,-1,3,3,0.234775,5
106,-1,4,1,0.087998,2
106,-1,5,2,0.166292,2
106,-1,6,1,0.092053,5
107,1,0,2,0.245542,5
107,1,1,1,0.134309,6
107,1,2,3,0.357483,5
107,1,3,1,0.131333,5
107,1,4,1,0.131333,5
108,-1,0,2,0.03458,5
108,-1,1,2,0.03458,5
108,-1,2,3,0.049857,5
108,-1,3,2,0.035211,5
108,-1,4,2,0.036067,5
108,-1,5,3,0.054121,5
108,-1,6,1,0.021101,3
108,-1,7,2,0.035523,5
108,-1,8,3,0.050758,5
108,-1,9,4,0.074754,7
108,-1,10,1,0.021568,2
108,-1,11,1,0.021568,2
108,-1,12,2,0.041413,2
108,-1,13,1,0.023479,4
108,-1,14,3,0.049857,5
108,-1,15,2,0.035211,5
108,-1,16,2,0.036067,5
108,-1,17,3,0.054121,5
108,-1,18,1,0.021101,3
108,-1,19,2,0.035523,5
108,-1,20,3,0.050758,5
108,-1,21,4,0.074754,7
108,-1,22,1,0.021568,2
108,-1,23,1,0.021568,2
108,-1,24,2,0.041413,2
108,-1,25,1,0.023479,4
109,1,0,2,0.122949,5
109,1,1,2,0.122949,5
109,1,2,3,0.183423,5
109,1,3,1,0.070679,6
109,1,4,2,0.122949,5
109,1,5,2,0.122949,5
109,1,6,3,0.183423,5
109,1,7,1,0.070679,6
110,1,0,3,0.109643,5
110,1,1,1,0.042642,6
110,1,2,3,0.110339,5
110,1,3,1,0.042763,6
110,1,4,3,0.11037,5
110,1,5,1,0.042848,6
110,1,6,3,0.110339,5
110,1,7,1,0.042763,6
110,1,8,3,0.109643,5
110,1,9,1,0.042642,6
110,1,10,3,0.108393,5
110,1,11,2,0.081429,2
110,1,12,1,0.046185,5
111,1,0,3,0.287192,5
111,1,1,1,0.106404,6
111,1,2,1,0.106404,6
111,1,3,3,0.287192,5
111,1,4,1,0.106404,6
111,1,5,1,0.106404,6
112,-1,0,1,0.134552,6
112,-1,1,2,0.245896,5
112,-1,2,2,0.239104,5
112,-1,3,2,0.245896,5
112,-1,4,1,0.134552,5
113,1,0,2,0.095937,2
113,1,1,1,0.054372,5
113,1,2,3,0.127089,5
113,1,3,2,0.087103,5
113,1,4,2,0.087956,5
113,1,5,2,0.087948,5
113,1,6,2,0.086713,5
113,1,7,3,0.126269,5
113,1,8,3,0.139954,3
113,1,9,1,0.05333,2
113,1,10,1,0.05333,2
114,1,0,4,0.071591,5
114,1,1,1,0.022011,6
114,1,2,4,0.072415,5
114,1,3,1,0.022242,6
114,1,4,4,0.077155,5
114,1,5,1,0.023163,6
114,1,6,1,0.023163,6
114,1,7,4,0.072415,5
114,1,8,1,0.022242,6
114,1,9,4,0.071591,5
114,1,10,1,0.022011,6
114,1,11,4,0.072415,5
114,1,12,1,0.022242,6
114,1,13,4,0.077155,5
114,1,14,1,0.023163,6
114,1,15,1,0.023163,6
114,1,16,4,0.072415,5
114,1,17,1,0.022242,6
114,1,18,4,0.071591,5
114,1,19,1,0.022011,6
114,1,20,4,0.071591,5
114,1,21,1,0.022011,6
115,1,0,2,0.038918,2
115,1,1,3,0.05704,5
115,1,2,3,0.060157,5
115,1,3,1,0.023529,8
115,1,4,3,0.061283,5
115,1,5,1,0.023922,8
115,1,6,3,0.06174,5
115,1,7,1,0.023978,8
115,1,8,3,0.061283,5
115,1,9,1,0.023922,8
115,1,10,3,0.060157,5
115,1,11,1,0.023529,8
115,1,12,3,0.05704,5
115,1,13,3,0.060157,5
115,1,14,1,0.023529,8
115,1,15,3,0.061283,5
115,1,16,1,0.023922,8
115,1,17,3,0.06174,5
115,1,18,1,0.023978,8
115,1,19,3,0.061283,5
115,1,20,1,0.023922,8
115,1,21,3,0.060157,5
115,1,22,1,0.023529,8
116,-1,0,2,0.078745,5
116,-1,1,2,0.080325,5
116,-1,2,2,0.080664,5
116,-1,3,2,0.080325,5
116,-1,4,2,0.078745,5
116,-1,5,3,0.113595,5
116,-1,6,3,0.120417,5
116,-1,7,1,0.0466,2
116,-1,8,3,0.127267,5
116,-1,9,1,0.048619,5
116,-1,10,2,0.092809,3
116,-1,11,1,0.051888,5
117,1,0,2,0.067313,5
117,1,1,1,0.037508,6
117,1,2,2,0.062959,5
117,1,3,3,0.089596,5
117,1,4,1,0.034274,6
117,1,5,2,0.058998,5
117,1,6,3,0.087117,5
117,1,7,1,0.033547,6
117,1,8,2,0.058411,5
117,1,9,2,0.058478,5
117,1,10,3,0.087714,5
117,1,11,1,0.033679,6
117,1,12,2,0.059807,5
117,1,13,3,0.092133,5
117,1,14,1,0.034951,6
117,1,15,2,0.066468,5
117,1,16,1,0.037046,5
118,-1,0,1,0.020316,5
118,-1,1,3,0.05405,5
118,-1,2,1,0.020316,6
118,-1,3,3,0.051228,5
118,-1,4,1,0.019518,6
118,-1,5,2,0.033728,5
118,-1,6,2,0.033393,5
118,-1,7,2,0.033165,5
118,-1,8,3,0.049132,5
118,-1,9,1,0.018955,6
118,-1,10,2,0.033003,5
118,-1,11,2,0.032948,5
118,-1,12,2,0.032971,5
118,-1,13,3,0.048947,5
118,-1,14,1,0.018922,6
118,-1,15,2,0.032967,5
118,-1,16,2,0.032913,5
118,-1,17,2,0.03298,5
118,-1,18,3,0.048974,5
118,-1,19,1,0.018934,6
118,-1,20,2,0.033032,5
118,-1,21,2,0.033036,5
118,-1,22,2,0.033207,5
118,-1,23,3,0.049594,5
118,-1,24,1,0.019109,6
118,-1,25,2,0.033906,5
118,-1,26,2,0.034683,5
118,-1,27,2,0.036202,5
118,-1,28,2,0.038469,5
118,-1,29,1,0.021406,6
119,-1,0,1,0.022965,5
119,-1,1,3,0.056943,3
119,-1,2,3,0.054081,5
119,-1,3,2,0.038088,5
119,-1,4,3,0.056435,5
119,-1,5,2,0.040369,2
119,-1,6,3,0.062272,5
119,-1,7,1,0.024408,2
119,-1,8,3,0.061376,5
119,-1,9,2,0.047088,5
119,-1,10,1,0.026766,2
119,-1,11,3,0.060294,5
119,-1,12,2,0.042231,5
119,-1,13,2,0.043425,5
119,-1,14,2,0.043603,5
119,-1,15,2,0.043425,5
119,-1,16,2,0.042231,5
119,-1,17,2,0.038088,5
119,-1,18,3,0.054081,5
119,-1,19,3,0.052598,5
119,-1,20,2,0.036632,2
119,-1,21,3,0.052598,5
120,1,0,2,0.486424,5
120,1,1,1,0.256788,6
120,1,2,1,0.256788,6
121,-1,0,2,0.078863,5
121,-1,1,2,0.078863,5
121,-1,2,3,0.115992,5
121,-1,3,2,0.078863,5
121,-1,4,2,0.078863,5
121,-1,5,3,0.115992,5
121,-1,6,3,0.128405,5
121,-1,7,1,0.048939,2
121,-1,8,1,0.048939,2
121,-1,9,3,0.128405,3
121,-1,10,1,0.048939,2
121,-1,11,1,0.048939,2
122,1,0,1,0.027135,6
122,1,1,4,0.090631,5
122,1,2,3,0.071134,5
122,1,3,1,0.028055,6
122,1,4,3,0.071134,5
122,1,5,1,0.028055,6
122,1,6,4,0.090631,5
122,1,7,1,0.027135,6
122,1,8,3,0.069028,5
122,1,9,3,0.079009,5
122,1,10,1,0.030202,2
122,1,11,1,0.030202,2
122,1,12,3,0.069028,5
122,1,13,3,0.079009,5
122,1,14,1,0.030202,2
122,1,15,1,0.030202,2
122,1,16,4,0.093603,5
122,1,17,1,0.027802,6
122,1,18,1,0.027802,6
123,1,0,3,0.24106,5
123,1,1,1,0.089679,5
123,1,2,1,0.089679,5
123,1,3,2,0.157712,5
123,1,4,2,0.160193,2
123,1,5,2,0.168561,3
123,1,6,1,0.093116,2
124,-1,0,1,0.023515,5
124,-1,1,3,0.060102,5
124,-1,2,2,0.038678,5
124,-1,3,3,0.053643,5
124,-1,4,3,0.053232,5
124,-1,5,3,0.057585,5
124,-1,6,1,0.022803,2
124,-1,7,2,0.038811,5
124,-1,8,3,0.056619,5
124,-1,9,2,0.04103,5
124,-1,10,2,0.043604,5
124,-1,11,2,0.04607,5
124,-1,12,2,0.049599,5
124,-1,13,1,0.027571,5
124,-1,14,2,0.037796,5
124,-1,15,3,0.054004,5
124,-1,16,2,0.038192,2
124,-1,17,4,0.077364,5
124,-1,18,1,0.022926,5
124,-1,19,1,0.022926,5
124,-1,20,3,0.054685,5
124,-1,21,2,0.039135,5
124,-1,22,2,0.040111,5
125,1,0,3,0.357483,5
125,1,1,1,0.131333,5
125,1,2,1,0.131333,5
125,1,3,2,0.245542,5
125,1,4,1,0.134309,6
126,1,0,3,0.018967,5
126,1,1,3,0.020612,5
126,1,2,1,0.008187,3
126,1,3,2,0.013975,5
126,1,4,3,0.020526,5
126,1,5,2,0.013555,5
126,1,6,3,0.019192,5
126,1,7,2,0.013339,5
126,1,8,3,0.019823,5
126,1,9,3,0.018997,5
126,1,10,3,0.018907,5
126,1,11,2,0.013652,2
126,1,12,2,0.013966,11
126,1,13,2,0.01377,2
126,1,14,3,0.019264,5
126,1,15,2,0.013244,5
126,1,16,3,0.019135,5
126,1,17,2,0.013547,5
126,1,18,2,0.013562,5
126,1,19,3,0.019364,5
126,1,20,2,0.01354,3
126,1,21,2,0.013516,3
126,1,22,3,0.019135,5
126,1,23,2,0.013547,5
126,1,24,2,0.013562,5
126,1,25,3,0.019364,5
126,1,26,2,0.01354,3
126,1,27,2,0.013516,3
126,1,28,3,0.018997,5
126,1,29,3,0.018907,5
126,1,30,2,0.013652,2
126,1,31,2,0.013966,11
126,1,32,2,0.01377,2
126,1,33,3,0.019264,5
126,1,34,2,0.013244,5
126,1,35,3,0.018967,5
126,1,36,3,0.020612,5
126,1,37,1,0.008187,3
126,1,38,2,0.013975,5
126,1,39,3,0.020526,5
126,1,40,2,0.013555,5
126,1,41,3,0.019192,5
126,1,42,2,0.013339,5
126,1,43,3,0.019823,5
126,1,44,4,0.029622,7
126,1,45,1,0.008724,2
126,1,46,1,0.008724,2
126,1,47,2,0.016816,2
126,1,48,1,0.009393,4
126,1,49,4,0.030092,7
126,1,50,1,0.008798,2
126,1,51,1,0.008798,2
126,1,52,2,0.016924,2
126,1,53,1,0.009467,4
126,1,54,4,0.029622,7
126,1,55,1,0.008724,2
126,1,56,1,0.008724,2
126,1,57,2,0.016816,2
126,1,58,1,0.009393,4
126,1,59,4,0.030092,7
126,1,60,1,0.008798,2
126,1,61,1,0.008798,2
126,1,62,2,0.016924,2
126,1,63,1,0.009467,4
127,-1,0,1,0.055379,5
127,-1,1,3,0.147136,5
127,-1,2,1,0.055379,2
127,-1,3,2,0.092971,2
127,-1,4,2,0.088355,5
127,-1,5,3,0.124548,5
127,-1,6,2,0.086184,5
127,-1,7,2,0.08782,5
127,-1,8,2,0.088224,5
127,-1,9,2,0.08782,5
127,-1,10,2,0.086184,5
128,-1,0,1,0.019884,2
128,-1,1,4,0.065952,1
128,-1,2,2,0.034218,2
128,-1,3,3,0.05054,5
128,-1,4,2,0.035633,5
128,-1,5,2,0.036619,5
128,-1,6,2,0.036817,5
128,-1,7,2,0.036609,5
128,-1,8,3,0.053371,5
128,-1,9,1,0.020915,5
128,-1,10,2,0.034218,2
128,-1,11,3,0.05054,5
128,-1,12,2,0.035633,5
128,-1,13,2,0.036619,5
128,-1,14,2,0.036817,5
128,-1,15,2,0.036609,5
128,-1,16,3,0.053371,5
128,-1,17,1,0.020915,5
128,-1,18,2,0.034218,2
128,-1,19,3,0.05054,5
128,-1,20,2,0.035633,5
128,-1,21,2,0.036619,5
128,-1,22,2,0.036817,5
128,-1,23,2,0.036609,5
128,-1,24,3,0.053371,5
128,-1,25,1,0.020915,5
129,-1,0,4,0.079867,5
129,-1,1,1,0.023009,5
129,-1,2,1,0.023009,5
129,-1,3,1,0.023009,5
129,-1,4,3,0.054151,5
129,-1,5,2,0.036,5
129,-1,6,3,0.051989,5
129,-1,7,2,0.035389,7
129,-1,8,3,0.051989,5
129,-1,9,2,0.036,5
129,-1,10,3,0.054151,5
129,-1,11,3,0.055656,5
129,-1,12,1,0.021805,2
129,-1,13,2,0.037382,5
129,-1,14,3,0.05485,5
129,-1,15,1,0.021577,5
129,-1,16,4,0.079867,5
129,-1,17,1,0.023009,5
129,-1,18,1,0.023009,5
129,-1,19,1,0.023009,5
129,-1,20,3,0.05485,5
129,-1,21,1,0.021577,5
129,-1,22,2,0.037382,5
