graph_id,graph_label,node_id,degree,pagerank,node_label,node_attr_0
152,1,19,4,0.035439,1,5.0
152,1,20,4,0.037283,1,2.0
152,1,21,3,0.028491,1,5.0
152,1,22,3,0.029511,1,5.0
152,1,23,4,0.038896,1,5.0
152,1,24,3,0.03098,1,5.0
152,1,25,3,0.029153,1,6.0
152,1,26,4,0.036227,1,5.0
152,1,27,4,0.036526,1,5.0
152,1,28,4,0.037188,1,2.0
152,1,29,3,0.029056,1,2.0
153,1,0,2,0.004772,0,9.0
153,1,1,5,0.010574,0,15.0
153,1,2,4,0.008558,0,18.0
153,1,3,6,0.012915,0,5.0
153,1,4,4,0.009257,0,23.0
153,1,5,5,0.011914,0,8.0
153,1,6,3,0.007907,0,21.0
153,1,7,4,0.010013,0,11.0
153,1,8,4,0.008873,0,5.0
153,1,9,4,0.008795,0,10.0
153,1,10,5,0.010065,0,11.0
153,1,11,4,0.008376,0,7.0
153,1,12,3,0.006569,0,8.0
153,1,13,3,0.006621,0,5.0
153,1,14,4,0.008484,0,10.0
153,1,15,3,0.00625,0,6.0
153,1,16,5,0.009278,0,14.0
153,1,17,5,0.008889,0,6.0
153,1,18,4,0.007269,0,4.0
153,1,19,4,0.007258,0,16.0
153,1,20,6,0.010355,0,7.0
153,1,21,5,0.008653,0,8.0
153,1,22,4,0.007407,0,13.0
153,1,23,4,0.008177,0,6.0
153,1,24,3,0.006858,0,12.0
153,1,25,4,0.008511,0,10.0
153,1,26,4,0.008506,0,6.0
153,1,27,4,0.008506,0,4.0
153,1,28,3,0.006612,0,15.0
153,1,29,3,0.006954,0,9.0
153,1,30,4,0.009078,0,15.0
153,1,31,5,0.01046,0,18.0
153,1,32,4,0.009365,0,5.0
153,1,33,4,0.009809,0,22.0
153,1,34,3,0.007933,0,8.0
153,1,35,4,0.009659,0,21.0
153,1,36,6,0.013575,0,11.0
153,1,37,4,0.008824,0,5.0
153,1,38,5,0.010917,0,10.0
153,1,39,5,0.010386,0,11.0
153,1,40,4,0.008121,0,7.0
153,1,41,4,0.008257,0,8.0
153,1,42,5,0.009964,0,5.0
153,1,43,3,0.006517,0,10.0
153,1,44,3,0.006686,0,6.0
153,1,45,4,0.008312,0,14.0
153,1,46,4,0.008275,0,6.0
153,1,47,3,0.006236,0,4.0
153,1,48,4,0.008021,0,17.0
153,1,49,4,0.007831,0,7.0
153,1,50,4,0.007129,0,8.0
153,1,51,4,0.007144,0,13.0
153,1,52,3,0.006625,0,6.0
153,1,53,3,0.006858,0,12.0
153,1,54,3,0.006971,0,10.0
153,1,55,3,0.007032,0,8.0
153,1,56,3,0.007088,0,4.0
153,1,57,3,0.007088,0,15.0
153,1,58,3,0.006752,1,3.0
153,1,59,5,0.010954,1,3.0
153,1,60,5,0.010171,1,3.0
153,1,61,3,0.007601,1,5.0
153,1,62,3,0.008039,1,7.0
153,1,63,3,0.007464,1,6.0
153,1,64,3,0.006975,1,7.0
153,1,65,5,0.010296,1,8.0
153,1,66,4,0.00839,1,3.0
153,1,67,4,0.008075,1,3.0
153,1,68,2,0.004719,1,3.0
153,1,69,2,0.005475,1,5.0
153,1,70,2,0.005722,1,7.0
153,1,71,2,0.005296,1,6.0
153,1,72,2,0.004965,1,7.0
153,1,73,4,0.008454,1,8.0
153,1,74,3,0.006593,1,2.0
153,1,75,3,0.006962,1,2.0
153,1,76,3,0.007254,1,2.0
153,1,77,5,0.009119,1,3.0
153,1,78,7,0.013077,1,5.0
153,1,79,4,0.007877,1,5.0
153,1,80,6,0.011073,1,4.0
153,1,81,5,0.010862,1,4.0
153,1,82,3,0.00602,1,3.0
153,1,83,4,0.008628,1,3.0
153,1,84,5,0.008784,1,2.0
153,1,85,4,0.008616,1,5.0
153,1,86,8,0.013466,1,6.0
153,1,87,4,0.007407,1,6.0
153,1,88,3,0.006905,1,3.0
153,1,89,4,0.009206,1,7.0
153,1,90,3,0.006812,1,6.0
153,1,91,4,0.008678,1,4.0
153,1,92,3,0.006752,1,3.0
153,1,93,4,0.009009,1,3.0
153,1,94,2,0.005198,1,3.0
153,1,95,3,0.007501,1,6.0
153,1,96,2,0.005651,1,9.0
153,1,97,2,0.005837,1,6.0
153,1,98,3,0.007004,1,7.0
153,1,99,3,0.006704,1,8.0
153,1,100,3,0.006647,1,3.0
153,1,101,4,0.008071,1,3.0
153,1,102,2,0.005239,1,3.0
153,1,103,2,0.005155,1,6.0
153,1,104,2,0.005423,1,9.0
153,1,105,2,0.005898,1,6.0
153,1,106,2,0.005123,1,7.0
153,1,107,3,0.00666,1,8.0
153,1,108,4,0.008429,1,2.0
153,1,109,3,0.007111,1,2.0
153,1,110,4,0.00937,1,2.0
153,1,111,3,0.006122,1,3.0
153,1,112,2,0.004703,1,5.0
153,1,113,3,0.006422,1,5.0
153,1,114,3,0.006311,1,4.0
153,1,115,3,0.007243,1,4.0
153,1,116,3,0.006086,1,3.0
153,1,117,3,0.006826,1,3.0
153,1,118,4,0.007336,1,2.0
153,1,119,4,0.008616,1,5.0
153,1,120,6,0.010429,1,6.0
153,1,121,4,0.007499,1,6.0
153,1,122,3,0.006905,1,4.0
153,1,123,4,0.009206,1,7.0
153,1,124,3,0.006812,1,6.0
153,1,125,4,0.008678,1,4.0
154,1,0,3,0.011478,0,9.0
154,1,1,5,0.017692,0,5.0
154,1,2,5,0.017563,0,5.0
154,1,3,6,0.020561,0,18.0
154,1,4,6,0.020148,0,13.0
154,1,5,4,0.014178,0,14.0
154,1,6,4,0.014368,0,5.0
154,1,7,4,0.014426,0,5.0
154,1,8,4,0.014165,0,5.0
154,1,9,5,0.017084,0,10.0
154,1,10,7,0.023686,0,11.0
154,1,11,5,0.017709,0,6.0
154,1,12,4,0.014683,0,13.0
154,1,13,3,0.011581,0,12.0
154,1,14,5,0.017851,0,4.0
154,1,15,4,0.014499,0,8.0
154,1,16,5,0.017474,0,6.0
154,1,17,6,0.020459,0,5.0
154,1,18,5,0.017471,0,18.0
154,1,19,6,0.020596,0,13.0
154,1,20,4,0.014517,0,14.0
154,1,21,4,0.014468,0,5.0
154,1,22,5,0.016693,0,5.0
154,1,23,5,0.01639,0,10.0
154,1,24,7,0.022782,0,11.0
154,1,25,6,0.019995,0,6.0
154,1,26,4,0.014176,0,13.0
154,1,27,3,0.011168,0,12.0
154,1,28,5,0.017176,1,11.0
154,1,29,4,0.014111,1,9.0
154,1,30,6,0.019914,1,5.0
154,1,31,7,0.023073,1,4.0
154,1,32,6,0.02001,1,4.0
154,1,33,4,0.013997,1,4.0
154,1,34,4,0.013978,1,4.0
154,1,35,6,0.01997,1,4.0
154,1,36,5,0.017152,1,2.0
154,1,37,5,0.017152,1,2.0
154,1,38,7,0.022996,1,5.0
154,1,39,6,0.019787,1,6.0
154,1,40,5,0.016935,1,6.0
154,1,41,5,0.017184,1,2.0
154,1,42,6,0.020758,1,11.0
154,1,43,4,0.014682,1,9.0
154,1,44,5,0.017395,1,5.0
154,1,45,5,0.017723,1,4.0
154,1,46,5,0.01769,1,4.0
154,1,47,4,0.014538,1,4.0
154,1,48,4,0.013999,1,4.0
154,1,49,6,0.019749,1,4.0
154,1,50,4,0.014682,1,2.0
154,1,51,5,0.017874,1,2.0
154,1,52,5,0.017481,1,3.0
154,1,53,5,0.017481,1,3.0
154,1,54,7,0.02238,1,5.0
154,1,55,6,0.019264,1,6.0
154,1,56,5,0.016382,1,6.0
154,1,57,5,0.016626,1,2.0
155,1,0,3,0.024278,0,7.0
155,1,1,5,0.036235,0,22.0
155,1,2,5,0.033234,0,16.0
155,1,3,4,0.027931,0,5.0
155,1,4,3,0.023806,0,13.0
155,1,5,3,0.024316,0,8.0
155,1,6,4,0.031297,0,13.0
155,1,7,4,0.031026,0,3.0
155,1,8,3,0.023959,0,6.0
155,1,9,5,0.037386,0,6.0
155,1,10,4,0.030664,0,21.0
155,1,11,3,0.023839,0,20.0
155,1,12,3,0.023234,0,21.0
155,1,13,5,0.03501,0,13.0
155,1,14,3,0.022881,0,7.0
155,1,15,3,0.02675,0,12.0
155,1,16,2,0.019563,0,5.0
155,1,17,5,0.032843,1,2.0
155,1,18,5,0.033048,1,5.0
155,1,19,4,0.028541,1,6.0
155,1,20,3,0.024278,1,11.0
155,1,21,3,0.022457,1,9.0
155,1,22,5,0.035654,1,10.0
155,1,23,5,0.038137,1,5.0
155,1,24,4,0.027055,1,2.0
155,1,25,4,0.026795,1,5.0
155,1,26,4,0.028541,1,6.0
155,1,27,3,0.024278,1,11.0
155,1,28,4,0.028712,1,9.0
155,1,29,5,0.035654,1,10.0
155,1,30,3,0.02675,1,2.0
155,1,31,3,0.023683,1,3.0
155,1,32,4,0.030664,1,3.0
155,1,33,4,0.028958,1,4.0
155,1,34,4,0.028541,1,3.0
156,1,0,2,0.009866,0,13.0
156,1,1,5,0.020734,0,19.0
156,1,2,5,0.020097,0,14.0
156,1,3,5,0.019859,0,8.0
156,1,4,5,0.020662,0,11.0
156,1,5,4,0.018277,0,3.0
156,1,6,3,0.014702,0,12.0
156,1,7,4,0.018321,0,14.0
156,1,8,5,0.02188,0,8.0
156,1,9,4,0.019713,0,15.0
156,1,10,3,0.016078,0,5.0
156,1,11,3,0.015306,0,13.0
156,1,12,5,0.020877,0,19.0
156,1,13,6,0.023632,0,14.0
156,1,14,5,0.019904,0,8.0
156,1,15,4,0.016787,0,11.0
156,1,16,5,0.02182,0,3.0
156,1,17,3,0.014702,0,13.0
156,1,18,4,0.018321,0,14.0
156,1,19,5,0.021217,0,8.0
156,1,20,3,0.016083,0,14.0
156,1,21,3,0.016078,0,5.0
156,1,22,3,0.015049,1,5.0
156,1,23,6,0.024588,1,5.0
156,1,24,4,0.016738,1,6.0
156,1,25,4,0.016279,1,5.0
156,1,26,6,0.023744,1,4.0
156,1,27,4,0.018963,1,5.0
156,1,28,4,0.017743,1,5.0
156,1,29,4,0.019901,1,3.0
156,1,30,3,0.015524,1,5.0
156,1,31,4,0.016881,1,5.0
156,1,32,4,0.019936,1,5.0
156,1,33,3,0.013672,1,5.0
156,1,34,5,0.021782,1,7.0
156,1,35,3,0.014333,1,4.0
156,1,36,3,0.01504,1,2.0
156,1,37,7,0.028816,1,2.0
156,1,38,3,0.015049,1,5.0
156,1,39,5,0.021058,1,5.0
156,1,40,4,0.016697,1,6.0
156,1,41,4,0.016218,1,5.0
156,1,42,6,0.023803,1,4.0
156,1,43,5,0.023293,1,5.0
156,1,44,4,0.017743,1,5.0
156,1,45,4,0.019901,1,3.0
156,1,46,3,0.015524,1,5.0
156,1,47,4,0.016759,1,5.0
156,1,48,4,0.019936,1,5.0
156,1,49,3,0.013672,1,5.0
156,1,50,5,0.021667,1,7.0
156,1,51,3,0.014706,1,4.0
156,1,52,3,0.01504,1,2.0
156,1,53,6,0.025031,1,2.0
157,1,0,2,0.007117,0,12.0
157,1,1,5,0.014771,0,14.0
157,1,2,4,0.011454,0,6.0
157,1,3,4,0.011595,0,6.0
157,1,4,4,0.011563,0,10.0
157,1,5,5,0.014174,0,11.0
157,1,6,4,0.011317,0,13.0
157,1,7,4,0.011621,0,14.0
157,1,8,4,0.011381,0,14.0
157,1,9,4,0.011481,0,4.0
157,1,10,6,0.0162,0,11.0
157,1,11,4,0.011124,0,3.0
157,1,12,4,0.010923,0,11.0
157,1,13,5,0.013149,0,9.0
157,1,14,5,0.013492,0,15.0
157,1,15,4,0.011373,0,8.0
157,1,16,4,0.011617,0,8.0
157,1,17,4,0.012871,0,12.0
157,1,18,4,0.012102,0,14.0
157,1,19,4,0.011156,0,6.0
157,1,20,4,0.011198,0,6.0
157,1,21,4,0.011346,0,10.0
157,1,22,5,0.013905,0,11.0
157,1,23,5,0.013574,0,13.0
157,1,24,4,0.011514,0,14.0
157,1,25,5,0.014314,0,14.0
157,1,26,4,0.011496,0,4.0
157,1,27,4,0.011799,0,11.0
157,1,28,3,0.009357,0,3.0
157,1,29,4,0.011822,0,11.0
157,1,30,4,0.010666,0,7.0
157,1,31,4,0.011332,0,15.0
157,1,32,6,0.016851,0,8.0
157,1,33,5,0.014548,0,9.0
157,1,34,6,0.015867,1,2.0
157,1,35,5,0.013541,1,5.0
157,1,36,2,0.007791,1,7.0
157,1,37,3,0.009155,1,6.0
157,1,38,5,0.017236,1,5.0
157,1,39,4,0.011458,1,5.0
157,1,40,4,0.011892,1,5.0
157,1,41,5,0.014064,1,4.0
157,1,42,5,0.01415,1,3.0
157,1,43,4,0.011155,1,4.0
157,1,44,5,0.014437,1,4.0
157,1,45,6,0.016733,1,4.0
157,1,46,7,0.018651,1,2.0
157,1,47,4,0.011213,1,5.0
157,1,48,4,0.011664,1,5.0
157,1,49,3,0.009161,1,5.0
157,1,50,6,0.016151,1,3.0
157,1,51,5,0.013765,1,5.0
157,1,52,4,0.012343,1,5.0
157,1,53,3,0.009485,1,3.0
157,1,54,5,0.014439,1,2.0
157,1,55,5,0.012957,1,5.0
157,1,56,4,0.010885,1,5.0
157,1,57,7,0.017668,1,5.0
157,1,58,3,0.008889,1,3.0
157,1,59,4,0.011175,1,6.0
157,1,60,2,0.007791,1,6.0
157,1,61,2,0.006687,1,5.0
157,1,62,3,0.011608,1,5.0
157,1,63,4,0.011473,1,5.0
157,1,64,4,0.011892,1,5.0
157,1,65,3,0.009412,1,4.0
157,1,66,5,0.014215,1,3.0
157,1,67,4,0.011155,1,4.0
157,1,68,4,0.011976,1,4.0
157,1,69,3,0.00945,1,4.0
157,1,70,5,0.013811,1,2.0
157,1,71,4,0.011121,1,5.0
157,1,72,4,0.011664,1,5.0
157,1,73,3,0.009117,1,5.0
157,1,74,5,0.013741,1,3.0
157,1,75,5,0.013665,1,5.0
157,1,76,4,0.012343,1,5.0
157,1,77,3,0.009463,1,3.0
157,1,78,4,0.012074,1,3.0
157,1,79,4,0.010922,1,6.0
157,1,80,4,0.010885,1,5.0
157,1,81,6,0.015401,1,5.0
158,1,0,4,0.034531,0,12.0
158,1,1,4,0.034531,0,10.0
158,1,2,4,0.032214,0,11.0
158,1,3,4,0.030404,0,9.0
158,1,4,5,0.036504,0,15.0
158,1,5,3,0.024035,0,10.0
158,1,6,3,0.025288,0,6.0
158,1,7,4,0.032667,0,19.0
158,1,8,4,0.032809,0,33.0
158,1,9,4,0.034275,0,11.0
158,1,10,3,0.027383,0,15.0
158,1,11,3,0.027383,0,26.0
158,1,12,3,0.026613,0,12.0
158,1,13,4,0.034414,0,9.0
158,1,14,3,0.026995,0,8.0
158,1,15,3,0.027313,0,3.0
158,1,16,5,0.036611,1,4.0
158,1,17,3,0.027291,1,5.0
158,1,18,3,0.027291,1,5.0
158,1,19,4,0.029684,1,4.0
158,1,20,5,0.036765,1,4.0
158,1,21,4,0.031774,1,3.0
158,1,22,5,0.035888,1,2.0
158,1,23,5,0.035888,1,2.0
158,1,24,5,0.03963,1,4.0
158,1,25,4,0.032809,1,4.0
158,1,26,5,0.041517,1,2.0
158,1,27,4,0.034023,1,5.0
158,1,28,4,0.035087,1,5.0
158,1,29,5,0.041603,1,3.0
158,1,30,3,0.026782,1,2.0
159,1,0,2,0.015884,0,12.0
159,1,1,3,0.022097,0,22.0
159,1,2,3,0.02047,0,18.0
159,1,3,4,0.025428,0,9.0
159,1,4,3,0.019433,0,17.0
159,1,5,4,0.024044,0,10.0
159,1,6,5,0.029921,0,8.0
159,1,7,2,0.015884,0,12.0
159,1,8,3,0.022097,0,22.0
159,1,9,3,0.02047,0,18.0
159,1,10,4,0.025428,0,9.0
159,1,11,3,0.019433,0,17.0
159,1,12,5,0.030156,0,10.0
159,1,13,5,0.029921,0,8.0
159,1,14,3,0.018762,1,2.0
159,1,15,2,0.013311,1,2.0
159,1,16,4,0.02397,1,3.0
159,1,17,3,0.018291,1,5.0
159,1,18,3,0.018164,1,5.0
159,1,19,3,0.020204,1,7.0
159,1,20,3,0.021129,1,7.0
159,1,21,2,0.01538,1,2.0
159,1,22,4,0.023392,1,3.0
159,1,23,4,0.023588,1,7.0
159,1,24,4,0.023405,1,9.0
159,1,25,3,0.018401,1,5.0
159,1,26,2,0.014757,1,3.0
159,1,27,3,0.018291,1,3.0
159,1,28,4,0.023574,1,7.0
159,1,29,5,0.028735,1,9.0
159,1,30,5,0.02992,1,2.0
159,1,31,3,0.018762,1,2.0
159,1,32,2,0.013311,1,2.0
159,1,33,5,0.030158,1,3.0
159,1,34,4,0.024225,1,5.0
159,1,35,4,0.023409,1,5.0
159,1,36,3,0.020221,1,7.0
159,1,37,3,0.021129,1,7.0
159,1,38,2,0.01538,1,2.0
159,1,39,2,0.014562,1,3.0
159,1,40,2,0.014378,1,7.0
159,1,41,3,0.019611,1,9.0
159,1,42,3,0.018401,1,5.0
159,1,43,2,0.014757,1,3.0
159,1,44,2,0.014863,1,3.0
159,1,45,2,0.014357,1,7.0
159,1,46,3,0.018618,1,9.0
159,1,47,5,0.02992,1,2.0
160,1,0,1,0.002855,0,6.0
160,1,1,1,0.002855,0,5.0
160,1,2,4,0.00815,0,8.0
160,1,3,3,0.006121,0,14.0
160,1,4,3,0.005419,0,13.0
160,1,5,2,0.003864,0,12.0
160,1,6,3,0.004807,0,10.0
160,1,7,3,0.004565,0,10.0
160,1,8,7,0.009704,0,6.0
160,1,9,5,0.006984,0,3.0
160,1,10,5,0.00698,0,7.0
160,1,11,5,0.007129,0,5.0
160,1,12,2,0.003234,0,16.0
160,1,13,5,0.007141,0,3.0
160,1,14,4,0.005749,0,6.0
160,1,15,4,0.005393,0,20.0
160,1,16,5,0.006473,0,13.0
160,1,17,5,0.006688,0,22.0
160,1,18,3,0.004618,0,5.0
160,1,19,3,0.004819,0,17.0
160,1,20,3,0.005082,0,7.0
160,1,21,3,0.005121,0,5.0
160,1,22,3,0.005096,0,10.0
160,1,23,5,0.008299,0,12.0
160,1,24,3,0.00534,0,5.0
160,1,25,3,0.005507,0,9.0
160,1,26,4,0.005981,0,4.0
160,1,27,5,0.007379,0,12.0
160,1,28,3,0.004615,0,14.0
160,1,29,3,0.004658,0,7.0
160,1,30,3,0.004658,0,3.0
160,1,31,5,0.007301,0,20.0
160,1,32,3,0.004634,0,9.0
160,1,33,3,0.005766,0,6.0
160,1,34,2,0.004056,0,5.0
160,1,35,3,0.00565,0,8.0
160,1,36,3,0.005709,0,15.0
160,1,37,3,0.005219,0,13.0
160,1,38,3,0.004934,0,12.0
160,1,39,3,0.00458,0,10.0
160,1,40,4,0.005867,0,10.0
160,1,41,4,0.005801,0,6.0
160,1,42,5,0.007418,0,3.0
160,1,43,4,0.006083,0,7.0
160,1,44,3,0.005169,0,5.0
160,1,45,3,0.005278,0,16.0
160,1,46,4,0.006285,0,3.0
160,1,47,6,0.00816,0,5.0
160,1,48,4,0.005439,0,20.0
160,1,49,5,0.006511,0,14.0
160,1,50,4,0.005553,0,22.0
160,1,51,4,0.00632,0,5.0
160,1,52,3,0.005193,0,18.0
160,1,53,3,0.005348,0,8.0
160,1,54,3,0.005352,0,5.0
160,1,55,4,0.006599,0,10.0
160,1,56,5,0.00804,0,12.0
160,1,57,3,0.005057,0,5.0
160,1,58,4,0.006438,0,9.0
160,1,59,5,0.007041,0,4.0
160,1,60,4,0.005669,0,13.0
160,1,61,4,0.005793,0,14.0
160,1,62,3,0.00467,0,8.0
160,1,63,4,0.006068,0,3.0
160,1,64,3,0.004776,0,20.0
160,1,65,3,0.004812,0,9.0
160,1,66,3,0.006352,0,6.0
160,1,67,2,0.004124,0,5.0
160,1,68,3,0.005718,0,8.0
160,1,69,3,0.005393,0,16.0
160,1,70,3,0.005041,0,13.0
160,1,71,4,0.006342,0,12.0
160,1,72,3,0.004652,0,10.0
160,1,73,3,0.004652,0,8.0
160,1,74,7,0.010084,0,6.0
160,1,75,4,0.006112,0,3.0
160,1,76,3,0.004891,0,7.0
160,1,77,3,0.005378,0,5.0
160,1,78,2,0.003795,0,16.0
160,1,79,4,0.00641,0,3.0
160,1,80,5,0.007373,0,6.0
160,1,81,3,0.004434,0,20.0
160,1,82,5,0.006796,0,13.0
160,1,83,4,0.005585,0,22.0
160,1,84,4,0.006109,0,5.0
160,1,85,5,0.007774,0,18.0
160,1,86,4,0.006459,0,8.0
160,1,87,4,0.006612,0,5.0
160,1,88,4,0.00661,0,10.0
160,1,89,5,0.008077,0,12.0
160,1,90,3,0.005085,0,5.0
160,1,91,4,0.006582,0,9.0
160,1,92,5,0.007337,0,4.0
160,1,93,4,0.005677,0,13.0
160,1,94,4,0.005879,0,13.0
160,1,95,3,0.004694,0,8.0
160,1,96,4,0.006095,0,3.0
160,1,97,3,0.004795,0,20.0
160,1,98,3,0.004821,0,9.0
160,1,99,2,0.004173,0,7.0
160,1,100,2,0.004173,0,5.0
160,1,101,4,0.00741,0,8.0
160,1,102,3,0.005313,0,16.0
160,1,103,4,0.006561,0,13.0
160,1,104,2,0.003681,0,11.0
160,1,105,3,0.004998,0,10.0
160,1,106,3,0.004916,0,9.0
160,1,107,5,0.007704,0,6.0
160,1,108,4,0.006345,0,3.0
160,1,109,3,0.004985,0,7.0
160,1,110,3,0.005082,0,5.0
160,1,111,3,0.005084,0,16.0
160,1,112,5,0.007654,0,3.0
160,1,113,3,0.00473,0,6.0
160,1,114,4,0.005563,0,20.0
160,1,115,5,0.006657,0,13.0
160,1,116,5,0.006799,0,20.0
160,1,117,4,0.006046,0,5.0
160,1,118,4,0.006238,0,17.0
160,1,119,4,0.00666,0,7.0
160,1,120,4,0.006718,0,5.0
160,1,121,4,0.006529,0,10.0
160,1,122,5,0.00806,0,12.0
160,1,123,3,0.005091,0,5.0
160,1,124,4,0.00671,0,10.0
160,1,125,5,0.007862,0,4.0
160,1,126,2,0.003594,0,12.0
160,1,127,3,0.005032,0,14.0
160,1,128,3,0.004806,0,8.0
160,1,129,3,0.004699,0,3.0
160,1,130,5,0.007343,0,20.0
160,1,131,3,0.004634,0,9.0
160,1,132,2,0.003171,1,4.0
160,1,133,2,0.003232,1,7.0
160,1,134,2,0.003193,1,5.0
160,1,135,4,0.005287,1,4.0
160,1,136,3,0.004222,1,3.0
160,1,137,3,0.005135,1,2.0
160,1,138,3,0.005102,1,5.0
160,1,139,4,0.006071,1,4.0
160,1,140,3,0.005049,1,4.0
160,1,141,2,0.003746,1,4.0
160,1,142,2,0.004091,1,4.0
160,1,143,3,0.004815,1,2.0
160,1,144,2,0.004077,1,2.0
160,1,145,3,0.005414,1,2.0
160,1,146,2,0.003291,1,4.0
160,1,147,2,0.003312,1,7.0
160,1,148,2,0.003616,1,5.0
160,1,149,4,0.005274,1,4.0
160,1,150,4,0.005406,1,3.0
160,1,151,2,0.004046,1,2.0
160,1,152,2,0.004043,1,5.0
160,1,153,2,0.00363,1,4.0
160,1,154,2,0.003582,1,4.0
160,1,155,2,0.003611,1,4.0
160,1,156,2,0.003844,1,4.0
160,1,157,4,0.005953,1,2.0
160,1,158,2,0.003894,1,2.0
160,1,159,3,0.005247,1,2.0
160,1,160,2,0.003316,1,4.0
160,1,161,2,0.003445,1,7.0
160,1,162,2,0.003805,1,5.0
160,1,163,3,0.004325,1,4.0
160,1,164,3,0.004285,1,3.0
160,1,165,2,0.003825,1,2.0
160,1,166,2,0.003791,1,5.0
160,1,167,2,0.003432,1,4.0
160,1,168,2,0.003593,1,4.0
160,1,169,2,0.003635,1,4.0
160,1,170,2,0.003904,1,4.0
160,1,171,2,0.003633,1,2.0
160,1,172,2,0.004067,1,2.0
160,1,173,3,0.005559,1,2.0
160,1,174,2,0.003472,1,4.0
160,1,175,2,0.003459,1,7.0
160,1,176,2,0.003661,1,5.0
160,1,177,5,0.006524,1,4.0
160,1,178,2,0.003102,1,4.0
160,1,179,2,0.003877,1,2.0
160,1,180,2,0.003873,1,5.0
160,1,181,2,0.003403,1,4.0
160,1,182,2,0.003574,1,4.0
160,1,183,2,0.003646,1,4.0
160,1,184,2,0.003821,1,4.0
160,1,185,2,0.003663,1,2.0
160,1,186,2,0.003987,1,2.0
160,1,187,5,0.008511,1,2.0
161,1,0,3,0.00707,0,12.0
161,1,1,3,0.00707,0,3.0
161,1,2,3,0.00707,0,6.0
161,1,3,4,0.009082,0,15.0
161,1,4,3,0.006833,0,6.0
161,1,5,3,0.006653,0,6.0
161,1,6,4,0.00739,0,16.0
161,1,7,2,0.005215,0,13.0
161,1,8,3,0.007272,0,14.0
161,1,9,4,0.006952,0,20.0
161,1,10,3,0.006101,0,8.0
161,1,11,4,0.00777,0,8.0
161,1,12,3,0.006114,0,14.0
161,1,13,4,0.007919,0,7.0
161,1,14,3,0.006905,0,13.0
161,1,15,4,0.009083,0,3.0
161,1,16,3,0.007625,0,6.0
161,1,17,3,0.007279,0,5.0
161,1,18,3,0.00698,0,12.0
161,1,19,5,0.010562,0,29.0
161,1,20,3,0.006758,0,10.0
161,1,21,2,0.005437,0,11.0
161,1,22,3,0.007566,0,5.0
161,1,23,3,0.007566,0,15.0
161,1,24,4,0.009211,0,8.0
161,1,25,3,0.006664,0,6.0
161,1,26,4,0.007372,0,16.0
161,1,27,3,0.006991,0,13.0
161,1,28,3,0.007214,0,14.0
161,1,29,4,0.006898,0,20.0
161,1,30,4,0.00746,0,8.0
161,1,31,4,0.008312,0,8.0
161,1,32,3,0.00694,0,14.0
161,1,33,3,0.006608,0,7.0
161,1,34,3,0.006992,0,13.0
161,1,35,4,0.009083,0,3.0
161,1,36,3,0.007571,0,6.0
161,1,37,4,0.00898,0,5.0
161,1,38,4,0.008804,0,11.0
161,1,39,4,0.008586,0,29.0
161,1,40,3,0.007054,0,8.0
161,1,41,3,0.007054,0,3.0
161,1,42,3,0.007054,0,6.0
161,1,43,4,0.009057,0,17.0
161,1,44,3,0.006675,0,8.0
161,1,45,3,0.006468,0,6.0
161,1,46,4,0.007538,0,16.0
161,1,47,6,0.013008,0,13.0
161,1,48,4,0.008997,0,14.0
161,1,49,4,0.006958,0,20.0
161,1,50,4,0.007447,0,8.0
161,1,51,4,0.007684,0,8.0
161,1,52,4,0.007924,0,14.0
161,1,53,4,0.008514,0,7.0
161,1,54,3,0.007411,0,13.0
161,1,55,4,0.009696,0,3.0
161,1,56,3,0.007791,0,6.0
161,1,57,3,0.007728,0,5.0
161,1,58,3,0.007533,0,11.0
161,1,59,3,0.00723,0,29.0
161,1,60,3,0.0071,0,10.0
161,1,61,3,0.006771,0,3.0
161,1,62,3,0.006771,0,6.0
161,1,63,3,0.006771,0,15.0
161,1,64,5,0.010513,0,8.0
161,1,65,3,0.006501,0,6.0
161,1,66,5,0.009002,0,16.0
161,1,67,5,0.011196,0,13.0
161,1,68,4,0.008878,0,14.0
161,1,69,5,0.008364,0,20.0
161,1,70,5,0.009439,0,8.0
161,1,71,3,0.006896,0,8.0
161,1,72,3,0.00693,0,14.0
161,1,73,4,0.008761,0,7.0
161,1,74,3,0.007436,0,13.0
161,1,75,4,0.009696,0,3.0
161,1,76,3,0.007739,0,6.0
161,1,77,4,0.009558,0,5.0
161,1,78,3,0.00739,0,11.0
161,1,79,4,0.009089,0,29.0
161,1,80,3,0.007136,0,10.0
161,1,81,7,0.011923,1,8.0
161,1,82,4,0.007751,1,17.0
161,1,83,4,0.007684,1,17.0
161,1,84,7,0.011886,1,8.0
161,1,85,4,0.008488,1,11.0
161,1,86,9,0.014659,1,10.0
161,1,87,2,0.004648,1,11.0
161,1,88,5,0.009324,1,10.0
161,1,89,2,0.005712,1,11.0
161,1,90,2,0.005582,1,8.0
161,1,91,5,0.010308,1,2.0
161,1,92,2,0.005068,1,11.0
161,1,93,8,0.01333,1,10.0
161,1,94,4,0.008932,1,3.0
161,1,95,4,0.007171,1,4.0
161,1,96,2,0.004869,1,11.0
161,1,97,7,0.011952,1,10.0
161,1,98,2,0.004566,1,11.0
161,1,99,3,0.006249,1,10.0
161,1,100,2,0.005481,1,11.0
161,1,101,2,0.005468,1,8.0
